giftCardId,merchantName,giftCardTitle,verificationStatus,officialUrl,requestedUrlCanonical,finalUrl,sameRegistrableDomain,status,ok,contentHash,title,description,h1,h2h3,products,error
cmtb62ncf001994iy7kzv2o19,Motorparts,Gift Cards,VERIFIED,https://www.motorparts.com.gr/en/gift-cards/?srsltid,https://motorparts.com.gr/en/gift-cards,https://www.motorparts.com.gr/en/gift-cards/?srsltid,true,200,true,5a37b1bd090d9e047ce47bc9bca5c19925f2de83756393c11543fa62a4235a8b,Gift Cards - MotorParts.com.gr,,Gift Cards,Search | Menu,,
cmtb62nq0001b94iy044otdr1,Muye,Gift Card – Muye,VERIFIED,https://muye.gr/product/gift-card/,https://muye.gr/product/gift-card,https://muye.gr/product/gift-card/,true,200,true,6d77df1501fe97744c43840d7d088a9637520ebc0832f78b045f2f4270a3d46d,Gift Card – Muye,"Share the joy and gift your loved ones a Muye Gift Card the perfect way to let them choose the pieces that speak to their unique style. Whether it’s a birthday, a special occasion, or just because, give the gift of timeless elegance and personal expression",Joy is Greater When Shared | Gift Card,Set an amount | Delivery info,,
cmtb62o37001d94iy7xjkbihk,Myconian Imperial Resort,Gift Cards | Myconian Imperial Resort,VERIFIED,https://www.myconianimperial.gr/gift-cards/,https://myconianimperial.gr/gift-cards,https://www.myconianimperial.gr/gift-cards/,true,200,true,e6d275f605308b8df8b41a966d9628977cc93f5c0a909ad0423d73af55268505,Gift Cards | Myconian Imperial Resort,Surprise your loved ones with a luxurious Mykonos escape through Myconian Imperial gift cards. Purchase now and share the gift of unforgettable memories!,Offer the ultimate Myconian dream,MYCONIAN IMPERIAL GIFT CARD | Terms & Conditions,,
cmtb62ofv001f94iytqkcxpz6,Myconiankyma,Gift Cards,VERIFIED,https://www.myconiankyma.gr/gift-cards/,https://myconiankyma.gr/gift-cards,https://www.myconiankyma.gr/gift-cards/,true,200,true,687b91b7c497204bf4f976ba039e0e65f59376428e37bc6d05072a7fc7bd091f,Gift Cards | Myconian Kyma,Surprise a loved one with a Myconian Kyma gift card and let them indulge in a luxurious Mykonos escape. Choose your value and let the journey begin!,Offer the ultimate Myconian dream,MYCONIAN KYMA GIFT CARD | Terms & Conditions,,
cmtb62osx001h94iyfilwbr22,Najma,Δωροκάρτα,VERIFIED,https://najma.gr/product/gift-card/,https://najma.gr/product/gift-card,https://najma.gr/product/gift-card/,true,200,true,64c55f6c61ea3ff507837f020382f327af22f9e6741f76855088a795d44f06c5,Δωροκάρτα - Najma Jewelry,Δωροκάρτα| Μπείτε στο site μας και ανακαλύψτε περισσότερα για το προϊόν αλλα και για όλη τη συλλογή μας!!,Δωροκάρτα,Επιλέξτε την εικόνα σας | Ορίστε ένα ποσό | Πληροφορίες παράδοσης | Σύνδεση | Εγγραφή,,
cmtb62p6j001j94iy0wbk6jyl,Send gifts and wishes to your beloved ones,E-Gift card - Send gifts and wishes to your beloved ones,VERIFIED,https://www.neraidochora.gr/en-gb/e-gift-card?srsltid,https://neraidochora.gr/en-gb/e-gift-card,https://www.neraidochora.gr/en-gb/e-gift-card?srsltid,true,403,false,99559ce4e8c261dc9b9dc9895c9095a3551a746e5c74421f8a973a4d68a0a4c1,Just a moment...,,,,,HTTP_403
cmtb62pj6001l94iyhjzhf3fh,Nousoma,Nousoma Gift Card,VERIFIED,https://nousoma.gr/gift-card/,https://nousoma.gr/gift-card,https://nousoma.gr/gift-card/,true,200,true,ec26ed02162ba94eafd38277859f6f75b4abc1230060f8d1ef20a59d12f6bed7,Gift card - Nousoma - Massage Βάρη,GIFT CARDS Χαρίστε στους αγαπημένους σας μια μοναδική εμπειρία χαλάρωσης Gift Certificate Luxury Massage Wherever You Are Please enable JavaScript in your browser to complete this form.Please enable JavaScript in…,,GIFT CARDS | Luxury Massage Wherever You Are | Κατάθεση σε Τράπεζα για Οριστικοποίηση | EUROBANK | PIRAEUS | Όροι & Προϋποθέσεις Δωροκαρτών,,
cmtb62pv8001n94iyge6r4vvp,Oikosterzis,GIFT CARDS,VERIFIED,https://www.oikosterzis.gr/gift-cards-en,https://oikosterzis.gr/gift-cards-en,https://www.oikosterzis.gr/gift-cards-en,true,200,true,e46e18c50073a1a91f134e3a5f7ca7431d30d39f36f1d90a3c8ffa17e3bb5524,GIFT CARDS,Too many choices? You cannot decide what is perfect For your friends and family? Offer them aν OIKOS Gift Card. Add the amount of your preference and give him the possibility to use it the way they like! You may get one at the front desk of the store. Our staff is ready to assist you !,GIFT CARDS,,,
cmtb62q8a001p94iypyoj6lpu,Mideast,Gift Vouchers,VERIFIED,https://online.mideast.gr/gift-vouchers/,https://online.mideast.gr/gift-vouchers,https://online.mideast.gr/gift-vouchers/,true,200,true,653675af6d9d9a013d334581d106320342eeceda7d8ad41614012290e37d0c29,Gift Vouchers – Online Services Mideast Travel,,Gift Vouchers,Customize Your Gift Voucher | Gift for Travelers | Autumn Trip Gift | Gift for Autumn Travelers | Christmas Gift | Gift for Cristmas | New Year Gift | Be the Santa | Gift for Winter Travelers | Winter Trip Gift | Gift for Valentine’s Day | Gift for Valentine’s | Gift for your Loved One | Valentine’s Day Gift | Spring Trip Gift | Gift for Spring Travelers | Gift for Easter | Easter Gift | Summer Holidays Gift | Summer Gift | Holidays as Gift | Trip as a Gift | Gift for Father’s Day | Birthday Gift | Gift for Birthday | Gift for Marriage | Wedding Gift – Trip | Gift for Wedding | Wedding Gifts | Gift for Name Day | Name Day Gift | Gift for Anniversary | Trip as Name Day Gift | Gift for Eid | Gift for Mother | Gift for Mother’s Day | Airtickets Gift | Accommodation Gift – Hotel | Ferry tickets Gift,,
cmtb62qlm001r94iy91xv9clz,Outdoorshop,Gift Card - Δωροεπιταγή,VERIFIED,https://outdoorshop.gr/en/product/doroepitagi/,https://outdoorshop.gr/en/product/doroepitagi,https://outdoorshop.gr/en/product/doroepitagi/,true,200,true,7d7ddb27562931f5937cda068117b0c55e4a37f6c288fc4677821572eebf5b6c,Doroepitagi | δωροεπιταγή | Outdoorshop,Doroepitagi. Θέλετε να κάνετε ένα δώρο αλλά δεν ξέρετε την προτίμηση του; Δεν υπάρχει πρόβλημα απλώς… Δείτε χαρακτηριστικά και τιμή στο Outdoorshop.,Gift Card,Related products | PRIMUS TRAILBREAK VACUUM MUG 0.35 L STAINLESS STEEL | Offer | SNUGPAK BLANKET JUNGLE XL OLIVE | LIGHT MY FIRE SPORK ORIGINAL BIO SLATY BLACK BULK | GERBER PLEDGE LICHEN GREEN | SILVA COMPASS RANGER SL | SNUGPAK SOFTIE ELITE 5 [-15°C – 20°C ] | Credit,Product: Doroepitagi | δωροεπιταγή | Outdoorshop Doroepitagi. Θέλετε να κάνετε ένα δώρο αλλά δεν ξέρετε την προτίμηση του; Δεν υπάρχει πρόβλημα απλώς… Δείτε χαρακτηριστικά και τιμή στο Outdoorshop.,
cmtb62qxu001t94iyyxg9umfo,Pamemassage,Pamemassage Gift Card,VERIFIED,https://pamemassage.gr/product/gift-card/,https://pamemassage.gr/product/gift-card,https://pamemassage.gr/product/gift-card/,true,200,true,455b518f45d83b74c1b56550d528ba50292cc9f626ccb1004425df1b983d5f6c,Gift Card - Pame Massage,"✨ Χαρίστε την απόλυτη εμπειρία ευεξίας ✨ Προσφέρετε στους αγαπημένους σας, σε ένα ζευγάρι που παντρεύεται ή σε έναν πολύτιμο συνεργάτη ένα μοναδικό δώρο γεμάτο φροντίδα, πολυτέλεια και αναζωογόνηση. Αποκτήστε τη δωροκάρτα του ποσού που επιθυμείτε και επιλέξτε την ημερομηνία αποστολής. Την ημέρα αυτή, θα ενημερώσουμε τον παραλήπτη για το υπέροχο δώρο που του προσφέρετε — δηλαδή τον χρόνο που αντιστοιχεί στη δωροκάρτα (χωρίς αναφορά ποσού). Συμπληρώστε στο πεδίο παρακάτω τον αριθμό κινητού τηλεφώνου του παραλήπτη και την επιθυμητή ημερομηνία αποστολής. *Οι δωροκάρτες εξαργυρώνονται εντός 30 ημερών από την ημερομηνία που έχετε επιλέξει να αποσταλεί. Σε περίπτωση που περάσουν οι 30 ημέρες χωρίς να έχει υλοποιθεί η δωροκάρτα, ο παραλήπτης έχει δικαίωμα παράτασης μόνο 10 ημερολογιακών ημερών με προπληρωμή 10€. Η παράταση υπολογίζεται από την επόμενη μέρα μετά την ημερομηνία λήξης της δωροκάρτας, χωρίς τη δυνατότητα μεταφοράς του ραντεβού που θα κλειστεί κατόπιν επικοινωνίας.",Gift Card,✨ Χαρίστε την απόλυτη εμπειρία ευεξίας ✨ | Επιπλέον πληροφορίες | Πληροφορίες | Εγγραφή στο Newsletter μας | Pame Massage Center | Share,"Product: Gift Card - Pame Massage ✨ Χαρίστε την απόλυτη εμπειρία ευεξίας ✨ Προσφέρετε στους αγαπημένους σας, σε ένα ζευγάρι που παντρεύεται ή σε έναν πολύτιμο συνεργάτη ένα μοναδικό δώρο γεμάτο φροντίδα, πολυτέλεια και αναζωογόνηση. Αποκτήστε τη δωροκάρτα του ποσού που επιθυμείτε και επιλέξτε την ημερομηνία αποστολής. Την ημέρα αυτή, θα ενημερώσουμε τον παραλήπτη για το υπέροχο δώρο που του προσφέρετε — δηλαδή τον χρόνο που αντιστοιχεί στη δωροκάρτα (χωρίς αναφορά ποσού). Συμπληρώστε στο πεδίο παρακάτω τον αριθμό κινητού τηλεφώνου του παραλήπτη και την επιθυμητή ημερομηνία αποστολής. *Οι δωροκάρτες εξαργυρώνονται εντός 30 ημερών από την ημερομηνία που έχετε επιλέξει να αποσταλεί. Σε περίπτωση που περάσουν οι 30 ημέρες χωρίς να έχει υλοποιθεί η δωροκάρτα, ο παραλήπτης έχει δικαίωμα παράτασης μόνο 10 ημερολογιακών ημερών με προπληρωμή 10€. Η παράταση υπολογίζεται από την επόμενη μέρα μετά την ημερομηνία λήξης της δωροκάρτας, χωρίς τη δυνατότητα μεταφοράς του ραντεβού που θα κλειστεί κατόπιν επικοινωνίας.",
cmtb62rai001v94iyjd4xhwwl,Radiodaysfashion,Radiodaysfashion Gift Card,VERIFIED,https://www.radiodaysfashion.gr/giftcard,https://radiodaysfashion.gr/giftcard,https://www.radiodaysfashion.gr/giftcard,true,200,true,4fd07e4eba6c3b659b8b71e46ab2416d9e550602deea073f44c6d7c9427d4b1a,GIFT CARD,"Radio Days Gift Card. Κάντε το καλύτερο δώρο στα αγαπημένα σας πρόσωπα με μια Δωροκάρτα για αγορά από το κατάστημά μας. Η Gif Card αποστέλεται ηλεκτρονικά στον παραλήπτη μέσω email. Η εξαργύρωση της κάρτας γίνεται με την επίδειξη του email και της ταυτότητας. Για περισσότερες πληροφορίες και αγορά στείλτε μας μήνυμα από την φόρμα επικοινωνίας του site ή καλέστε μας στο τηλ. 210 2914669. Μπορείτε να εκδώσουμε την Radio Days Gift Card με όποιο ποσό επιθυμείτε. 25€, 50€, 75€, 100€, 150€, 200€ Η δωροεπιταγή: • Ισχύει για ένα έτος από την ημερομηνία της αγοράς της δωροπεπιταγής. • Δεν ανταλλάσσεται με χρήματα, και μπορεί να χρησιμοποιηθεί αποκλειστικά για την αγορά προϊόντων από το κατάστημα μας ή μέσω τηλεφωνικής παραγγελίας στο 210 2914669. • Μπορεί να χρησιμοποιηθεί μόνο για μια αγορά προϊοντων από το κατάστημα μας και η αξία των προϊόντων που θα αγορασθούν με αυτή πρέπει να είναι ίση ή μεγαλύτερη από το ποσό που αναγράφεται στη δωροεπιταγή.",,GIFT CARD | GIFT CARD,,
cmtb62rnr001x94iyaexszvck,Salondemassage,Salondemassage Gift Card,VERIFIED,https://salondemassage.gr/en/offer/gift-card,https://salondemassage.gr/en/offer/gift-card,https://salondemassage.gr/en/offer/gift-card,true,200,true,c85c3ae2daee95fa9b86eb18be3bb965314e7efbcbbdccab0b55f3059b189c95,Gift Card | Salon De Massage,Give your loved ones moments of rejuvenation and well-being by offering them a gift card.,Gift Card,"Fill οut the Form | View more Offers | Bali Massage – 5 × 45-Minute Sessions, Reduced from €225 to €150 | Medical Massage – 5 × 45-Minute Sessions, Reduced from €250 to €170 | 5 Maderotherapy Sessions with a 40% Discount | 10+2 Free Package | For exclusive offers every month, subscribe to our Newsletter!",,
cmtb62s09001z94iy1ofsp7v6,Serkos,Serkos Gift Card,VERIFIED,https://www.serkos.gr/en/gift-card?srsltid,https://serkos.gr/en/gift-card,https://www.serkos.gr/en/gift-card?srsltid,true,200,true,966abf3084050f0b7b1c0c344148e7a75b761ecf6411e02729641556dc31e099,GIFT CARD | Serkos,,GIFT CARD,Language switcher,,
cmtb62sem002194iy651slae1,Sfinx,Sfinx Gift Card,VERIFIED,https://sfinx.gr/products/gift-card?srsltid,https://sfinx.gr/products/gift-card,https://sfinx.gr/products/gift-card?srsltid,true,200,true,4ead26cdec419e752f8a6f92e1c329d8e1eee7e1d3adbe2d6dd582e6287bfae6,GIFT CARD – SΦINX® Jewelry,BRONZE/100€ - SILVER/200€ - GOLD/300€ - MARBLE/500€Gift cards are delivered by email and contain instructions to redeem them at checkout. Our gift cards have no additional processing fees and does not include any shipping costs. If you have any questions just drop us a mail.*Valid for 12 months from the day of receipt.,GIFT CARD,Currency | Cart 0 | Shipping policy | GIFT CARD,Product: GIFT CARD - €100.00 | Product: GIFT CARD - €200.00 | Product: GIFT CARD - €300.00 | Product: GIFT CARD - €500.00,
cmtb62sre002394iyu3pfl7b1,Spanails Delmaresole,Gift Cards,VERIFIED,https://spanails-delmaresole.gr/gift-card/,https://spanails-delmaresole.gr/gift-card,https://spanails-delmaresole.gr/gift-card/,true,202,true,a5c9cf1b981c4ca2412e3b19556784a84548246863e9bb771fdf6abfe370dcd2,,,,,,
cmtb62t3c002594iyg02duold,Stellaisland,Gift Voucher,VERIFIED,https://stellaisland.gr/product/gift-voucher/,https://stellaisland.gr/product/gift-voucher,https://stellaisland.gr/product/gift-voucher/,true,200,true,792f1bad62752dcf4a6b53b003ecc3446fa22f14a7321d921d8046161c90b404,Gift Voucher - Stella Island,,Gift Voucher,Choose your Card Design or Upload one of your | Will be sent | To | Terms & Conditions,,
cmtb62tgf002794iyz4by47el,Sweetnspicy,Δωροκάρτα,VERIFIED,https://sweetnspicy.gr/el/product/gift-card/,https://sweetnspicy.gr/el/product/gift-card,https://sweetnspicy.gr/el/product/gift-card/,true,200,true,4709c025b04acb7cb6deee3bd3ce13c3ec32a4445360f5dc296cc311d6812151,Δωροκάρτα – SWEETnSPICY,,Δωροκάρτα,Κατηγορίες: Χωρίς κατηγορία | Επιπλέον πληροφορίες | ΣΧΕΤΙΚΑ ΠΡΟΪΟΝΤΑ | Σχετικά προϊόντα | Βιολογικό σαπούνι ελαιολάδου με μέλι και μύρτο | Βιολογικό σαπούνι ελαιολάδου με πράσινο άργιλο & φύκια | Δίκταμο | Μαύρο Τσάι Μέντα,,
cmtb62tub002994iy1zvxngz9,για Γέννηση ή Βάπτιση – TeleioPlayRoom.gr,Δωροκάρτα για Γέννηση ή Βάπτιση – TeleioPlayRoom.gr,VERIFIED,https://www.teleioplayroom.gr/products/gift-card?srsltid,https://teleioplayroom.gr/products/gift-card,https://www.teleioplayroom.gr/products/gift-card?srsltid,true,200,true,3f587671e6fb8dd57c5293e4edaf99b123941f7a8d4ab85dbff952e35bb2c142,Δωροκάρτα για Γέννηση ή Βάπτιση – TeleioPlayRoom.gr,"Αναζητάτε το τέλειο δώρο για το Baby Shower της κολλητής, τα Γενέθλια, τη Γέννηση ή τη Βάπτιση του πιο χαριτωμένου μωρού? Χαρίστε στους γονείς μια δωροκάρτα από το TeleioPlayRoom.gr για να διαλέξουν εκείνοι το δώρο που τους ταιριάζει καλύτερα! Οι δωροκάρτες αποστέλλονται με email, μαζί με οδηγίες για τον τρόπο εξαργύρω",Gift Card απο το TeleioPlayRoom.gr,"Please adjust the following: | Συχνές ερωτήσεις | Πως μπορώ να κάνω παραγγελία? | Ποιοί είναι οι τρόποι πληρωμής? | Ποιά είναι τα έξοδα αποστολής? | Πόσο χρόνο θέλει η παραγγελία μου για να παραδοθεί? | Τι γίνεται αν αλλάξω γνώμη? | Μπορώ να στείλω την παραγγελία μου δώρο σε κάποιον? | Ιδέες για δώρα | Είπαν για εμάς | Μαρίνα, Χαλκίδα | Αθηνά, Ρέθυμνο | Σοφία, Ιωάννινα | Κέντρο Λόγου Βούλας | Δήμητρα, Πειραιάς | James Martin | Sophia Johnson | ΦΟΡΜΑ ΕΠΙΚΟΙΝΩΝΙΑΣ | Gift Card απο το TeleioPlayRoom.gr",Product: Gift Card απο το TeleioPlayRoom.gr - 25€ | Product: Gift Card απο το TeleioPlayRoom.gr - 50€ | Product: Gift Card απο το TeleioPlayRoom.gr - 70€ | Product: Gift Card απο το TeleioPlayRoom.gr - 100€ | Product: Gift Card απο το TeleioPlayRoom.gr - 150€,
cmtb62u7h002b94iyesizztm1,Texni Kosmima,Texni Kosmima Gift Card,VERIFIED,https://www.texni-kosmima.gr/en/products/gift-card,https://texni-kosmima.gr/en/products/gift-card,https://www.texni-kosmima.gr/en/products/gift-card,true,503,false,9ac53e049d77a5433921b4664d70cb45163abc674146f0a91a599bc717ee1957,Gift Card,Gift Card,,,,HTTP_503
cmtb62ujl002d94iyrdhk5afr,Thejerkins,Thejerkins Gift Card,VERIFIED,https://thejerkins.com.gr/products/gift-card?srsltid,https://thejerkins.com.gr/products/gift-card,https://thejerkins.com.gr/products/gift-card?srsltid,true,200,true,d3d38ffe34ecea59f3a6a1808a5bd89afa454d64547514e7d2ad9c8f4c17c6ed,Gift Card – The Jerkins,Not sure what to get for someone special? A gift card let them choose exactly what they want. Delivered by email with easy redemption instructions. Perfect for any occasion!,Gift Card,WE ARE THE JERKINS | Find Our Flagship Store | Join Our Girl Gang,Product: Gift Card Not sure what to get for someone special? A gift card let them choose exactly what they want. Delivered by email with easy redemption instructions. Perfect for any occasion!,
cmtb62uwc002f94iyphkg86az,Themeetmarket,Gift Cards,VERIFIED,https://www.themeetmarket.gr/shop-online/gift-cards/,https://themeetmarket.gr/shop-online/gift-cards,https://www.themeetmarket.gr/shop-online/gift-cards/,true,200,true,25d218bbe1e154ba0a1d55bbba2a53535a24cabe3786c567e44f85a416eb73ae,Gift Cards,,Gift Cards,1. Choose an amount | 2. Choose a layout | 3. Delivery | Delivery Details | Your Message | Share this page | Join our community!,,
cmtb62v9t002h94iy007xdnrw,Thermaesylla,Gift Voucher,VERIFIED,https://www.thermaesylla.gr/offers/gift-voucher/,https://thermaesylla.gr/offers/gift-voucher,https://www.thermaesylla.gr/offers/gift-voucher/,true,200,true,d29705697c5e0a0c998edb7cade7f489cf2c58246ad78540ca3955b3dabff965,Gift Voucher | Thermae Sylla Spa & Wellness Hotel,Infuse your loved ones' lives with your passion for health and well-being by treating them to a rejuvenating experience at Thermae Sylla Spa.,Gift Voucher,Time to Unwind with free night | Weekend Refresh -10%,,
cmtb62vm6002j94iyoo274siw,Tmsjewel,Δωροεπιταγές,VERIFIED,https://tmsjewel.gr/product-category/gift-cards,https://tmsjewel.gr/product-category/gift-cards,https://tmsjewel.gr/product-category/gift-cards,true,200,true,1ec77038546ed8089e6a4a25ad25c3f515619040161c94fbb41984c4cabe9e5e,Δωροεπιταγές – TMS Jewel,,,Δωροεπιταγή | Τιμή,,
cmtb62vyy002l94iyjyij5od6,Trekking,Trekking Gift Card,VERIFIED,https://trekking.gr/el/gift-voucher,https://trekking.gr/el/gift-voucher,https://trekking.gr/el/gift-voucher,true,200,true,c209f27f9db447022649c297aad224f5326f2542be836b747b25ace9a10457b1,Gift Card Trekking Hellas | Trekking Hellas,Χάρισε μία αξέχαστη εμπειρία στη φύση με το Gift Card της Trekking Hellas!,Gift Card,Χάρισε μία αξέχαστη εμπειρία στη φύση | Πότε θα χρεωθώ στην κάρτα μου; | Πού μπορώ να χρησιμοποιήσω το Gift Card ; | Πώς μπορώ να εξαργυρώσω το Gift Card; | Πότε θα παραλάβει το δώρο ο παραλήπτης; | Από πότε μπορεί να χρησιμοποιήσει τη δωροκάρτα ο παραλήπτης; | Έχω συμπληρώσει λάθος τα στοιχεία μου. Τι πρέπει να κάνω; | Το κουπόνι είναι προσωπικό ή μπορεί να μεταβιβαστεί; | Για πόσο χρονικό διάστημα ισχύει; | Μπορώ να το συνδυάσω με άλλον εκπτωτικό κωδικό; | Μπορώ να το ανταλλάξω με μετρητά;,,
cmtb62wck002n94iyxu7127ef,Tudorhall,Δωροεπιταγές,VERIFIED,https://www.tudorhall.gr/el/giftvoucher,https://tudorhall.gr/el/giftvoucher,,,,false,,,,,,,DOMAIN_BLOCKED
cmtb62wp2002p94iye0pg873t,Villailias,Gift Voucher,VERIFIED,https://villailias.gr/gift-voucher/,https://villailias.gr/gift-voucher,https://villailias.gr/en/gift-voucher,true,200,true,8d569cbd6c8d92096c1c94e9f7cd1726ab961a770f47ea4651b50b4eaf8158f8,Villa Ilias Caldera Hotel in Firostefani Fira Santorini Greece,"Villa Ilias Caldera Hotel is the friendliest hotel in Santorini. If you are looking for a calming environment where you can relax and unwind, then you have…",Gift Voucher,Redemption Conditions,,
cmtb62x1u002r94iy0d2ufvi9,Zuraris,Δωροκάρτα,VERIFIED,https://zuraris.gr/shop/dorokarta/gift-card/,https://zuraris.gr/shop/dorokarta/gift-card,https://zuraris.gr/shop/dorokarta/gift-card/,true,200,true,c50c46c988ba33c51be280467d3ce8140e428ca214a92ee870626b10cc288e0c,Δωροκάρτα - Zuraris Shoes,,Δωροκάρτα,Γυναικείο Πέδιλο Chevalier 359 | Γυναικεία Γόβα Sante 318 | Γυναικείο Loafer Seven 113 | Γυναικεία Μπότα Seven 196 | Γυναικεία Γόβα Seven 565 | Γυναικείο Loafer Seven 957 | Αντρικό Ανατομικό Pegada 951 | Γυναικείο Πέδιλο Chevalier 352 | Γυναικείο Mule Day2Day 778 | Γυναικεία Δερμάτινη Γόβα Carmela 693 | Γυναικείο Δερμάτινο Πέδιλο Sante 556 | SANTE DAY2DAY 427,Product: Δωροκάρτα,
cmtb6e0aj0001i4iyas7ed2u8,EA Bags,EA Bags Gift Card,VERIFIED,https://eabags.gr/giftcard/,https://eabags.gr/giftcard,https://eabags.gr/giftcard/,true,200,true,3d08a3320592b6fdc19039452ad205c3a64c63475eb77b0ffcba3cb23891956a,Δωροκάρτα | Elena Athanasiou Bags,,Δωροκάρτα,Gift Card,,
cmtb6e0nb0003i4iyoxrlm6gj,Koumoulia,Koumoulia Gift Card,VERIFIED,https://www.koumoulia.gr/en/,https://koumoulia.gr/en,,,,false,,,,,,,FETCH_FAILED
cmtb6e0zq0005i4iy5urp2n1t,Proteas Blu Resort,Proteas Blu Resort Gift Card,NEEDS_REVIEW,https://www.proteasbluresort.gr/gift-voucher/,https://proteasbluresort.gr/gift-voucher,https://www.proteasbluresort.gr/gift-voucher/,true,200,true,1e74292bdd43e723376b8ab4ffb78e780fe348f25b34129a380b449c682cb426,Gift Voucher – ProteasBluResort,,,Gift Voucher | Gift Voucher,,
cmtb6ue1m00013giy0vcuqr01,5star Travel,Gift Voucher,VERIFIED,https://www.5star-travel.gr/B137AE32.el.aspx,https://5star-travel.gr/B137AE32.el.aspx,https://www.5star-travel.gr/B137AE32.el.aspx,true,200,true,20825c669c48e98b40272dc9428263fe0971f015f97806f9f4ac0fe79e4c7f67,Gift Voucher,Χαρίστε τους ένα GIFT VOUCHER στα αγαπημένα σας πρόσωπα και ευχηθείτε τους ξέγνοιαστες διακοπές και όμορφα ταξίδια!,,Επικοινωνία | Ταξίδια,,
cmtb6ueft00033giysa45o8eu,Abajourmonamour,Gift cards,VERIFIED,https://www.abajourmonamour.gr/en/product-category/dorokartes/,https://abajourmonamour.gr/en/product-category/dorokartes,,,,false,,,,,,,FETCH_FAILED
cmtb6uetn00053giyiewpxirq,Adventure Junkies,Adventure Junkies Gift Card,NEEDS_REVIEW,https://www.adventurejunkies.gr/product-category/giftcards/,https://adventurejunkies.gr/product-category/giftcards,https://www.adventurejunkies.gr/product-category/giftcards/,true,202,true,a786d51a6532fe32f1d2776a2ca3a949c061001ffdbb6a026291a60a32e84990,,,,,,
cmtb6uf7q00073giyshj993ld,Ale Boutique,Ale Boutique Gift Card,VERIFIED,https://aleboutique.gr/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1-aleboutique,https://aleboutique.gr/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1-aleboutique,https://aleboutique.gr/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1-aleboutique,true,200,true,b6eb1ab9eccfe4c103f8bd33327686afb49feaba662b438d7f35d021ab000336,Αγοράστε μία Δωροκάρτα | Το Aleboutique.gr σου δίνει την δυνατότητα να κάνεις ένα δώρο που θα αρέσει σε όλους.,"Αγοράστε μία Δωροκάρτα αξίας από 10€ έως 200€ | Το Aleboutique.gr σου δίνει την δυνατότητα να κάνεις ένα δώρο που θα αρέσει σε όλους εύκολα, άμεσα και με ασφάλεια. Η σίγουρη επιλογή δώρου για τα αγαπημένα σας πρόσωπα.",Δωροκάρτα,Διαθέσιμες Επιλογές,"Product: Δωροκάρτα Αγοράστε μία Δωροκάρτα αξίας από 10€ έως 200€ Το aleboutique.gr σου δίνει την δυνατότητα να κάνεις ένα δώρο που θα αρέσει σε όλους. Τέρμα οι αλλαγές, το λάθος νούμερο ή το διαφορετικό γούστο κάποιου. Κάνε ένα Δώρο που θα αρέσει σε όλους. Δώσε την επιλογή στους άλλους με μία Δωροκάρ",
cmtb6ufkl00093giymppi9r6l,Alhimistis Bags,Δωροεπιταγή Alhimistis Bags,VERIFIED,https://alhimistisbags.gr/product/dwroepitagh-alhimistis-bags/,https://alhimistisbags.gr/product/dwroepitagh-alhimistis-bags,https://alhimistisbags.gr/product/dwroepitagh-alhimistis-bags/,true,200,true,35ac34c3224fd7cbee2d5f260e088656ae5376ebf0663bd294dc3535375e2c9f,Δωροεπιταγή Alhimistis Bags -alhimistisbags.gr,,Δωροεπιταγή Alhimistis Bags,Επιλέξτε εικόνα | Επιλέξτε ποσό | Στοιχεία αποστολής | Σύνδεση | Εγγραφή,,
cmtb6ufxo000b3giyektyl1hg,Angelopoulos Hair,Angelopoulos Hair Gift Card,VERIFIED,https://www.angelopouloshair.gr/en/dorokartes,https://angelopouloshair.gr/en/dorokartes,https://www.angelopouloshair.gr/en/dorokartes,true,200,true,01d4aba5fe6156288d94956bfcb69dcd44e4342b3b0e9fa9716b5c1693908159,Gift Card | AngelopoulosHair,,Gift Card,SEARCH | MAKE A NICE GIFT | Give a gift card | GET THE MOST BEAUTIFUL GIFT | Redeem a gift card,,
cmtb6ugaj000d3giycxlifea1,Angelsflowers,Δωροκάρτα,VERIFIED,https://angelsflowers.gr/product/dwrokarta/,https://angelsflowers.gr/product/dwrokarta,https://angelsflowers.gr/product/dwrokarta/,true,200,true,03520ec5dfebb144b1a9c6627e828cc738024cdfb70693ea2bd1e541ec1b19f7,Δωροκάρτα - angelsflowers.gr,,,Δωροκάρτα | Μπορεί επίσης να σας αρέσει | Σχετικά προϊόντα | Valentine in glamour | Total Gift | Martini Flowers,,
