status,giftCardId,merchantName,giftCardTitle,occasionSlug,relevance,evidenceSurface,evidenceSnippet,officialUrl,reason,actionId
REVIEW,cmtb6v4jr003y3giytfu9ztox,Δωροκάρτα Spaghetti Lab,Gift Card Δωροκάρτα Spaghetti Lab | Το Πιο Νόστιμο Δώρο ...,birthday,80,OFFICIAL_BODY_PROXIMITY,ισκαρεις αφησε τους να επιλεξουν ακριβως αυτο που χρειαζονται με τη spaghetti lab digital gift card ειτε ψαχνεις δωρο για γενεθλια γιορτη ειτε ενα special treat για εναν tech enthusiast η δωροκαρτα μας ειναι το εισιτηριο,https://spaghettilab.gr/products/gift-card,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmtb6v4jr003y3giytfu9ztox,Δωροκάρτα Spaghetti Lab,Gift Card Δωροκάρτα Spaghetti Lab | Το Πιο Νόστιμο Δώρο ...,name-day,80,OFFICIAL_BODY_PROXIMITY,η εικονας 3 στην προβολη γκαλερι φορτωση εικονας 4 στην προβολη γκαλερι spaghetti lab sku gift card regular price 20 00 τιμη μοναδας συμπεριλαμβανεται ο φ π α αμεσα διαθεσιμο ονομαστικες αξιες 20 00 50 00 100 00 200 00 gift card 20 00 εχει μπει παραγγελια backorder και μολις,https://spaghettilab.gr/products/gift-card,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmtb6uukg002g3giyhpszyjx7,Μασάζ L'Arte di Massaggio -,Δωροκάρτα Μασάζ L'Arte di Massaggio -,birthday,80,OFFICIAL_BODY_PROXIMITY,αγορας ωστε ο παραληπτης να την αξιοποιησει οποτε τον βολευει ιδανικη για καθε περισταση γενεθλια επετειος γιορτες η ακομα και ως εταιρικο δωρο η δωροκαρτα μας ειναι μια κομψη και θετικη εκφραση εκτιμησης επικοινωνηστε μαζι μας απλοτητα στην αγ,https://lartedimassaggio.gr/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmtb6uukg002g3giyhpszyjx7,Μασάζ L'Arte di Massaggio -,Δωροκάρτα Μασάζ L'Arte di Massaggio -,anniversary,80,OFFICIAL_BODY_PROXIMITY,στε ο παραληπτης να την αξιοποιησει οποτε τον βολευει ιδανικη για καθε περισταση γενεθλια επετειος γιορτες η ακομα και ως εταιρικο δωρο η δωροκαρτα μας ειναι μια κομψη και θετικη εκφραση εκτιμησης επικοινωνηστε μαζι μας απλοτητα στην αγ,https://lartedimassaggio.gr/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmtb6uukg002g3giyhpszyjx7,Μασάζ L'Arte di Massaggio -,Δωροκάρτα Μασάζ L'Arte di Massaggio -,corporate,80,OFFICIAL_BODY_PROXIMITY,σει οποτε τον βολευει ιδανικη για καθε περισταση γενεθλια επετειος γιορτες η ακομα και ως εταιρικο δωρο η δωροκαρτα μας ειναι μια κομψη και θετικη εκφραση εκτιμησης επικοινωνηστε μαζι μας απλοτητα στην αγ,https://lartedimassaggio.gr/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmtb78851006odkiyq49ms3f9,Στείλτε μια Δωροκάρτα,Στείλτε μια Δωροκάρτα,birthday,80,OFFICIAL_BODY_PROXIMITY,αταστημα www maamonpapa gr ονομα παραληπτη email παραληπτη το ονομα σας το email σας θεμα δωροκαρτας αλλο δωρο γενεθλιων χριστουγεννιατικη δωροκαρτα μηνυμα προαιρετικο ποσο αποδεχομαι οτι η αξια των δωροκαρτων,https://www.maamonpapa.gr/index.php?route=account/voucher,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmtb78851006odkiyq49ms3f9,Στείλτε μια Δωροκάρτα,Στείλτε μια Δωροκάρτα,christmas,80,OFFICIAL_BODY_PROXIMITY,αταστημα www maamonpapa gr ονομα παραληπτη email παραληπτη το ονομα σας το email σας θεμα δωροκαρτας αλλο δωρο γενεθλιων χριστουγεννιατικη δωροκαρτα μηνυμα προαιρετικο ποσο αποδεχομαι οτι η αξια των δωροκαρτων δεν επιστρεφεται ε,https://www.maamonpapa.gr/index.php?route=account/voucher,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmtb77onx003ydkiy1syn6iip,Τζούγκαρης,Τζούγκαρης Gift Card,wedding,80,OFFICIAL_BODY_PROXIMITY,scrosses kid's jewelry amuletsidentity'searringsbracelets baptism boy baptismgirl baptism weddingsilver jewelry silver kids jewelry kids earrings braceletscrossesearrings watch strapsgifts homeshopgift cardδωροκαρτα τζουγκαρης δωροκαρτα τζουγκαρης 300 watches brands armani exchange men's watches classic,https://tzougaris.gr/en/shop/wps_wgm_giftcard/tzougaris-giftcard-300/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmtb77onx003ydkiy1syn6iip,Τζούγκαρης,Τζούγκαρης Gift Card,christening,80,OFFICIAL_BODY_PROXIMITY,men's jewelry chainscrosses kid's jewelry amuletsidentity'searringsbracelets baptism boy baptismgirl baptism weddingsilver jewelry silver kids jewelry kids earrings braceletscrossesearrings watch strapsgifts homeshopgift cardδωροκαρτα τζουγκαρης δωροκαρτα τζουγκαρης 300 watches brands armani exchange men's watches,https://tzougaris.gr/en/shop/wps_wgm_giftcard/tzougaris-giftcard-300/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
REVIEW,cmtb78cit0078dkiyvd1zkppq,για πρωτότυπα και όμορφα δώρα!,Gift Card για πρωτότυπα και όμορφα δώρα!,anniversary,80,OFFICIAL_BODY_PROXIMITY,il σας η στο e mail του παραληπτη του δωρου εναν μοναδικο κωδικο tales of ales κατηγοριες gift card merchandise share σχετικα προιοντα quick view hoodie with our 4 years anniversary logo 30 00 επιλογη quick view 4 years anniversary t shirt 20 00 επιλογη quick view το πρω,https://talesofales.gr/product/gift-card-gia-prototypa-kai-omorfa-dora/,BODY_CONTEXT_REQUIRES_MANUAL_REVIEW,
