score,domain,merchant_name,possible_official_url,title,snippet,query,occurrences,source_files,discovery_statuses,result_bucket,result_reason,v2_bucket,v2_reason,v3_bucket,v3_reason
65,spaghettilab.gr,Gift Card Δωροκάρτα Spaghetti Lab | Το Πιο Νόστιμο Δώρο ...,https://spaghettilab.gr/products/gift-card?srsltid=AfmBOopIl07wn-At_GYte-aoKm5jRYawcFrtyF7CyJ7MUShe5cZma3k4,Gift Card Δωροκάρτα Spaghetti Lab | Το Πιο Νόστιμο Δώρο ...,"Το τέλειο δώρο για τους λάτρεις του 3D printing, του modeling και των DIY projects! Δεν είσαι σίγουρος αν θέλουν ένα high-performance τηλεκατευθυνόμενο DIY ...","site:.gr ""printing"" ""δωροκάρτα""",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
55,sportvision.gr,Κατάστημα αθλητικών ειδών | Sport Vision,https://www.sportvision.gr/terms-and-conditions-for-the-gift-cards,Κατάστημα αθλητικών ειδών | Sport Vision,Η ελάχιστη αξία ανά δωροκάρτα είναι 20€ και η μέγιστη αξία είναι 300€ .Η δωροκάρτα μπορεί να χρησιμοποηθεί σε μια συναλλαγή και δεν μεταφέρετε το υπόλοιπο της.,"site:.gr ""outdoor"" ""δωροκάρτα""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_url
80,stem-toys.gr,50 € - Stem Toys,https://stem-toys.gr/product/%CE%B4%CF%89%CF%81%CE%BF%CE%B5%CF%80%CE%B9%CF%84%CE%B1%CE%B3%CE%AE-50-e/,Δωροεπιταγή 50 € - Stem Toys,Δωροεπιταγή 50 € ... STEM toys · Παιχνίδια · Μαγνητικά; Εκπαιδευτικά Παζλ ...,"site:.gr ""toys"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
80,suenobags.gr,Suenobags,https://suenobags.gr/product-page/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/,Δωροκάρτα,"Suneno Bags - Τσάντες - Πλατεία Ομονοίας 25 Β, Αγ. Στέφανος, 145 65 Τηλ: 21 ... Δωροκάρτα. €42.50 – €850.00. Ποσό Δωροκάρτας. Κάντε μία επιλογή, €50.00 ...","site:.gr ""bags"" ""δωροκάρτα""",7,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
85,swissvax.gr,for Car Lovers - Swissvax,https://swissvax.gr/en/products/geschenkgutschein?srsltid,Gift Voucher - for Car Lovers - Swissvax,The Swissvax Gift Voucher is the ideal gift for car lovers. The voucher is valid for all products and services in the Swissvax online shop – whether carnauba ...,"site:.gr ""gift voucher""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
80,thermespa.gr,Thermespa,https://thermespa.gr/doroepitages/,Δωροκάρτες,"Wellness Body Spa ... Στην περίπτωση κατάθεσης του αντιτίμου, προωθούμε με e-mail σε ηλεκτρονική μορφή την Δωροκάρτα στον παραλήπτη, κοινοποιώντας τη παράλληλα ...","site:.gr ""wellness"" ""δωροκάρτα""",7,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
85,toaromatiseftixias.gr,Toaromatiseftixias,https://toaromatiseftixias.gr/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1,Δωροκάρτα,Αγοράστε μία Δωροκάρτα αξίας από 10€ έως 150€. Το Άρωμα της Ευτυχίας σου δίνει την δυνατότητα να κάνεις ένα δώρο που θα αρέσει σε όλους.,"site:.gr ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
80,tonycouper.com.gr,Tony Couper | Style Clothing,https://tonycouper.com.gr/product-category/dorokartes/,Δωροκάρτες – Tony Couper | Style Clothing,Δωροκάρτες. Tony Couper>; Προϊόντα>; Δωροκάρτες. Δεν βρέθηκε κανένα προϊόν που να ταιριάζει με την επιλογή σας. SOCIAL MEDIA. Ακουλουθήστε μας για να μαθαίνετε ...,"site:.com.gr ""δωροκάρτες""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
85,toucanforkids.gr,Αγοράστε μία Δωροεπιταγή - Toucan for kids,https://toucanforkids.gr/index.php?route,Αγοράστε μία Δωροεπιταγή - Toucan for kids,Το καλάθι αγορών είναι άδειο! Login; Register. Toucan for kids| Βρεφικά/Παιδικά Είδη · Ένδυση και ρουχισμός ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον ...,"site:.gr ""kids"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
80,toysfirst.gr,Toysfirst,https://toysfirst.gr/product/dorokarta/?srsltid=AfmBOorZgHqcLKKudF6BdErES24prvAOw6igBSREFZv1u4vNqCw7aUFx,Δωροκάρτα,Η δωροκάρτα ισχύει για ένα έτος από την ... Η δωροκάρτα μπορεί να χρησιμοποιηθεί και για αγορές στο φυσικό μας κατάστημα. ... Toys & more · Προϊόντα · Τιμές ...,"site:.gr ""toys"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
85,trabakopoulos.gr,Αγοράστε μία Δωροεπιταγή - Trabakopoulos Jewelry,https://trabakopoulos.gr/index.php?route,Αγοράστε μία Δωροεπιταγή - Trabakopoulos Jewelry,Αγοράστε μία Δωροεπιταγή. Trabakopoulos Jewelry ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας.,"site:.gr ""jewelry"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
80,vinoultura.gr,Vinoultura gift cart,https://www.vinoultura.gr/products/vinoultura-gift-cart?srsltid,Vinoultura gift cart - Δωροκάρτα,WINE | DELI | SPIRITS. WINE | DELI | SPIRITS. Facebook · Instagram · TikTok ... Vinoultura Gift Card. Δωροκάρτα: €10.00 €25.00 €50.00 €100.00 €150.00 €200.00,"site:.gr ""wine"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
85,watches.trabakopoulos.gr,Αγοράστε μία Δωροεπιταγή - Trabakopoulos Watches,https://watches.trabakopoulos.gr/index.php?route,Αγοράστε μία Δωροεπιταγή - Trabakopoulos Watches,"Trabakopoulos Watches. 0 προϊόν(τα) - 0,00€ 0. O Λογαριασμός μου ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας.","site:.gr ""watches"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
80,wellbee.gr,Δωροκάρτα - Wellbee Cosmetics,https://www.wellbee.gr/product/dwrokarta/,Δωροκάρτα - Wellbee Cosmetics,"VT Cosmetics · Wismin · About us · Επικοινωνία · 0 items. Menu. 0 items · Αρχική σελίδα ... Δωροκάρτα. 10,00 € – 100,00 € Price range: 10,00 € through 100,00 € ...","""cosmetics"" ""δωροκάρτα"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
85,wooden-toys.gr,Αγοράστε μία Δωροεπιταγή - www.Wooden-Toys.gr,https://www.wooden-toys.gr/index.php?route,Αγοράστε μία Δωροεπιταγή - www.Wooden-Toys.gr,"www.Wooden-Toys.gr. 0 προϊόν(τα) - 0,00€ 0. All. All; Ξύλινα ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας.","site:.gr ""toys"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
85,xaliglyfada.gr,A Gift That Lasts a Lifetime - XALIGLYFADA Gift card,https://www.xaliglyfada.gr/journal3/blog/post?journal_blog_post_id=40,A Gift That Lasts a Lifetime - XALIGLYFADA Gift card,"✨ A gift card today, a lifelong treasure tomorrow. Discover the Xali Glyfada Gift Card in-store or online, and give the gift of timeless beauty.","""Glyfada"" ""beauty"" ""gift card""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
80,ydrospa.gr,Ydrospa,https://ydrospa.gr/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B5%CF%82/,Δωροκάρτες,Ηλεκτρονική Δωροκάρτα (e-Gift Card) Δεν προλαβαίνετε να έρθετε από εδώ ... Blossom Spa | Developed By Blossom Themes. Powered by WordPress.,"site:.gr ""spa"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
85,yourbabystore.gr,Yourbabystore,https://yourbabystore.gr/dorokartes/,Δωροκάρτες,Δωροκάρτες your baby store ... Θέλετε να χαρίσετε ένα δώρο χωρίς να κάνετε λάθος στο νούμερο ή το σχέδιο; Επιλέξτε να προσφέρετε μια δωροκάρτα Η δωροκάρτα σας ...,"site:.gr ""baby"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
85,zooarea.gr,Αγοράστε μία Δωροεπιταγή - ZooArea Pet Shop Περιστέρι,https://www.zooarea.gr/index.php?route,Αγοράστε μία Δωροεπιταγή - ZooArea Pet Shop Περιστέρι,Core Wellness · Κλινικές Τροφές Σκύλου +. Purina · Animonda Integra Dog · Hills ... Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή ...,"site:.gr ""wellness"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
85,zooparadise.gr,Zooparadise,https://zooparadise.gr/product/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/?srsltid,Δωροκάρτα,Δωροκάρτα ; Pet shop & more. Made with Love for your Pet ; Επικοινωνία. Εξυπηρέτηση e-shop-Τηλ.Παραγγελίες. Δευτέρα έως Παρασκευή (09:00–18:00):. ☎️ 2109241860.,"site:.gr ""pet shop"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe,AUTO_SAFE_GREECE,greek_tld_direct_title
