score,domain,merchant_name,possible_official_url,title,snippet,query,occurrences,source_files,discovery_statuses,result_bucket,result_reason,v2_bucket,v2_reason
80,livlig.com,LIVLIG Gift Voucher – Give Joy for Garden & Balcony,https://livlig.com/en-eu/products/livlig-voucher,LIVLIG Gift Voucher – Give Joy for Garden & Balcony,LIVLIG Gift Voucher – Give Joy for Garden & Balcony. With the LIVLIG voucher ... Greece Flag Greece. Ireland Flag Ireland. Portugal Flag Portugal. Hungary ...,"""Greece"" ""garden"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
80,llearn.gr,Virtual Reality Zero Latency Gift Voucher Gift ... - llearn.gr,https://www.llearn.gr/?r=16295315041260,Virtual Reality Zero Latency Gift Voucher Gift ... - llearn.gr,Virtual Reality Zero Latency Gift Voucher Gift Vouchers Zero Latency VR Sunshine Coast. ... gymlock mat gym mats direct. Quick Look. gymlock mat ...,"site:.gr ""gym"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
70,loulerie.com,Loulerie Digital Gift Voucher,https://loulerie.com/products/loulerie-gift-card?srsltid=AfmBOorbyVHgZ1n7-0h9WbWlL2BvTdpqulPJMPMhqxhfVZHuC_7oWysA,Loulerie Digital Gift Voucher,"Hermina Athens · Joanna Laura Constantine · Loulerie Gifting Jewellery · Loulerie ... Great experience, bought my wife some jewelry, lost receipts, she went ...","""Athens"" ""jewelry"" ""gift voucher""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
80,lumina.gr,LUMINA - Κέντρο Αισθητικής - Ηράκλειο,https://lumina.gr/product/dorokarta/?srsltid,Δωροκάρτα - LUMINA - Κέντρο Αισθητικής - Ηράκλειο,"Δωροκάρτα. Αρχική · Προϊόντα; Δωροκάρτα. Gift ... Skincare. Εάν πάλι θέλεις να τη δώσεις εσύ, εμείς θα την ετοιμάσουμε και ...","site:.gr ""skincare"" ""δωροκάρτα""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
100,macramooncreations.com,", δωροκάρτα, δώρο, επιλογή, macramoon creations, gift for ...",https://macramooncreations.com/gift-card?tag=macramoon,"gift card, δωροκάρτα, δώρο, επιλογή, macramoon creations, gift for ...","... jewelry shop, jewelry athens. ... Ηλεκτρονική δωροκάρτα: με αυτήν την επιλογή η δωροκάρτα ... δωροκάρτα θα αποσταλεί στο δικό σου email). -Η δωροκάρτα ...","""Athens"" ""jewelry"" ""δωροκάρτα""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
85,magento2dev.wellshaved.gr,Wellshaved,https://magento2dev.wellshaved.gr/dorokarta-wellshaved,Δωροκάρτα Wellshaved,Δωροκάρτα Wellshaved. Αν θέλετε να προσφέρετε ... Skin Food · After Shave Balm · After Shave Lotion ... Δωροκάρτα. Αρχική; Δωροκάρτα. Αγορά κατά. Επιλογες Αγορων.,"site:.gr ""food"" ""δωροκάρτα""",7,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
80,makemeup.gr,MakeMeUp e,https://www.makemeup.gr/index.php?route,MakeMeUp e-gift card,"MakeMeUp e-gift card. Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον ... SKINCARE · 2310226216 · info@makemeup.gr · Τσιμισκή 130, 54621. Θεσσαλονίκη, Ελλάδα.","site:.gr ""skincare"" ""gift card""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
100,mastorematadiy.com,Mastorematadiy,https://www.mastorematadiy.com/article/en/10/e-gift-card-3-bhmata-gia-na-aposteilete-dorokarta,e-Gift Card - 3 Βήματα για να αποστείλετε δωροκάρτα,0. Language: Greek · English. Customer Service. 7000 10 70 · TOOLS · HAND TOOLS ... Gift Voucher. Information. Terms & Conditions · Contact · Privacy Policy ...,"""tools"" ""gift voucher"" Greece",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
80,melody-spa.gr,MELODY-SPA,https://melody-spa.gr/voucher/,GIFT VOUCHER - MELODY-SPA,"Discover the ultimate in relaxation and rejuvenation at Melody Spa in Greece ... GIFT VOUCHER. Dear guest, We are pleased to ... Spa for Children (chocolate- ...","site:.gr ""spa"" ""gift voucher""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
85,milanos-shoes.gr,Αγοράστε μία Δωροεπιταγή - Milanos Shoes,https://milanos-shoes.gr/index.php?route,Αγοράστε μία Δωροεπιταγή - Milanos Shoes,Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... Milanos Shoes στο Περιστέρι. 45+ χρόνια εμπειρίας στον χώρο ...,"site:.gr ""shoes"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
85,miniatureshoes.gr,Miniature Shoes,https://miniatureshoes.gr/product/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/,Δωροκάρτα - Miniature Shoes,Αγοράστε μία δωροκάρτα και δώστε στους αγαπημένους σας την δυνατότητα να διαλέξουν οποιοδήποτε προιόν επιθυμούν! ... Miniature Shoes © 2020.,"site:.gr ""shoes"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
85,missyandme.gr,MissYandME | Fashion gift card,https://missyandme.gr/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/,Δωροκάρτα MissYandME | Fashion gift card,"Χάρισε δωροκάρτα MissYandME για γυναικεία μόδα, αξεσουάρ και online αγορές με εύκολη επιλογή ποσού και εξαργύρωση.","site:.gr ""fashion"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
80,mizensir.com,The Perfect Niche Perfume Gift Card | Mizensir Luxury,https://www.mizensir.com/en-kw/products/la-carte-cadeau-mizensir?srsltid=AfmBOopGrTuGbpdSxtut2z-7Z0MaIxvBpYa6SEKJOEde_rv8iPhLi0jr,The Perfect Niche Perfume Gift Card | Mizensir Luxury,"GIFT CARD | MIZENSIR. No reviews. Sale price100.00 ... Artisanal perfume house, founded in 1999 in Geneva by Master Perfumer Alberto Morillas. ... Greece (EUR €)","""perfume"" ""gift card"" Greece",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
100,mycover-protection.com,Motorcycle gift voucher for real bikers - MYCOVER® Protection,https://www.mycover-protection.com/en/produkt/gift-voucher/,Motorcycle gift voucher for real bikers - MYCOVER® Protection,"Motorcycle gift voucher: MYCOVER® Online store gift voucher ... Greece, 9,90 € / free shipping from 99€ order value. Ireland, 9,90 € / free ...","""motorcycle"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
100,myfashionfruit.com,MYFASHIONFRUIT,https://myfashionfruit.com/products/myfashionfruit-gift-card?srsltid=AfmBOoosQZAnYmzb9h_MUI0XHwnEGWaX-BH1fzw8jWL_FRCZo6IAQOtP,Gift Card | MYFASHIONFRUIT,"Plain maroon gift card — MYFASHIONFRUIT. Μεγάλη εικόνα. Gift ... Athens, Greece. Useful Infos. Πολιτική Επιστροφών · FAQ · Τρόποι Αποστολής · Τρόποι ...","""Athens"" ""fashion"" ""gift card""",7,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
100,mykonos-grill.com,Mykonos Grill,https://mykonos-grill.com/gift-cards/,Gift Cards - Mykonos Grill,"Give us a call, come to our location, or send us an e-mail to purchase a gift card for your loved one today ... Kids Menu · Wine Menu · Gallery · Private Dining.","""Mykonos"" ""kids"" ""gift card""",1,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
100,mykonosonthebay.com,GIFT VOUCHER | MykonosOnTheBay,https://www.mykonosonthebay.com/gift-voucher,GIFT VOUCHER | MykonosOnTheBay,"Gift Voucher. Treat someone you care to a Good Meal! Discount is applicable ... (Includes Mykonos On The Bay, SolePomodoro Trattoria Pizzeria, Cugini Trattoria ...","""Mykonos"" ""gift voucher""",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
85,nakasconcept.gr,Nakasconcept,https://www.nakasconcept.gr/el/proionta/dorokartes/,Δωροκάρτες,"Μπορείτε να επιλέξετε μία ή παραπάνω από τις δωροκάρτες των 10€, 20€, 50€, 100€, 200€, 300€, 400€ ή και 500€ ή συνδυασμό αυτών. Μπορείτε να αγοράσετε τη ...","site:.gr ""δωροκάρτες""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
80,naninails.gr,αξίας 20 EUR - NaniNails.gr,https://www.naninails.gr/dorokarta-axias-20-eur/?srsltid,Δωροκάρτα αξίας 20 EUR - NaniNails.gr,"Προσφέρουμε δωροκάρτες αξίας 10, 20 και 40 €. Εάν παραγγείλετε τη δωροκάρτα ξεχωριστά, υπάρχει η δυνατότητα να σας αποσταλεί ηλεκτρονικά μέσω e-mail. Η ...","site:.gr ""nails"" ""δωροκάρτα""",3,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
85,nativis.gr,Nativis,https://nativis.gr/shop-products/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/,Δωροκάρτα,Η δωροκάρτα απο το www.nativis.gr είναι ένα μοναδικό και αξέχαστο δώρο για ... Nativis Natural Cosmetics. 5.0. powered by Google. αξιολογήστε μας στο.,"site:.gr ""cosmetics"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
100,nnormal.com,Nnormal,https://www.nnormal.com/en_GR/men/bags-accessories/linea.plvg/nnormal-e_gift_card-PN007-001,E-Gift Card,E-Gift Card. 1 / 2. E-Gift Card. Colours: E-Gift Card - PN007-001 ... Greece / English. facebook · instagram · youtube · linkedin.,"""bags"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
100,number-a.com,#A Gift Card – number A,https://number-a.com/products/number-a-gift-card,#A Gift Card – number A,"number A eyewear cycling glasses & goggles MTB gift voucher. Zoom Expand ... Greece (AUD $), Greenland (AUD $), Grenada (AUD $), Guadeloupe (AUD ...","""eyewear"" ""gift voucher"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
80,olia.com.gr,Olia,https://www.olia.com.gr/product/dorokarta/,Δωροκάρτα,"Αρχική σελίδα Δωροκάρτα Δωροκάρτα. Ζουμ. Δωροκάρτα. €30,00 – €150,00.","site:.com.gr ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
100,olivaloe.com,Δωροκάρτα - Olivaloe - Natural cosmetics,https://www.olivaloe.com/en/product/gift-card/,Δωροκάρτα - Olivaloe - Natural cosmetics,"Δωροκάρτα. Gift card. Choose an option, 10€, 20€, 50€, 100€, 150€, 200€. 10€. 20€. 50 ... Lost password? Head Office. VIO.PA. Chania, Souda. Crete, 73200, Greece.","""Greece"" ""cosmetics"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
70,omg.gr,OMG Gift Card – Funny Tees & Baby Gifts | OMG,https://omg.gr/products/omg-gift-card,OMG Gift Card – Funny Tees & Baby Gifts | OMG,"let them pick their own funny slogan tee or baby bodysuit. Delivered by email, redeemable across the whole OMG range.","site:.gr ""baby"" ""gift card""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
85,optikaliolios.gr,Δωροκάρτες | OptikaLiolios,https://www.optikaliolios.gr/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%B1%CF%81%CF%84%CE%B5%CF%83.htm,Δωροκάρτες | OptikaLiolios,LIOLIOS EYEWEAR 1. Whats new ? Brands · -50% SUMMER OFFER ... Εύκολη αγορά και αποστολή Γιατί να επιλέξεις δωροκάρτα; Πάντα ευπρό … Δείτε ...,"""eyewear"" ""δωροκάρτα"" Greece",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
80,outdoorway.gr,Outdoorway 10 Ευρώ,https://www.outdoorway.gr/product/15647/doroepitagi-Outdoorway-10-eyro,Δωροεπιταγή Outdoorway 10 Ευρώ,Αναζήτηση προϊόντων! Όροι Δραστηριοτήτων · Δωροεπιταγές · Δωροεπιταγές. Outdoorway. Δωροεπιταγή Outdoorway 10 Ευρώ. 3-00007 ...,"site:.gr ""outdoor"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
100,oysho.com,Δωροκάρτα | OYSHO Ελλάδα,https://www.oysho.com/gr/gift-card/home.html,Δωροκάρτα | OYSHO Ελλάδα,"Δωροκάρτα | OYSHO Ελλάδα. ... Home, Massimo Dutti, Pull & Bear, Stradivarius, Bershka και Lefties. Κάντε ...","""home"" ""δωροκάρτα"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
100,papcorp.com,P.A.P Hotels & Beach Wedding Events - P.A.P. Corp,https://www.papcorp.com/gift-card,Gift Card | P.A.P Hotels & Beach Wedding Events - P.A.P. Corp,PAP Gift Card. €25. Amount. €25. €50. €100. €150. €200. Quantity ... PAP HOTEL SA. Tsimiski & Salaminos Str. 9. 54626. Thessaloniki. Greece. CONTACT ...,"""Thessaloniki"" ""hotel"" ""gift card""",6,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
65,parentingcourses.gr,Gift card 2 - Parenting Courses,https://www.parentingcourses.gr/pages/gift-card-2,Gift card 2 - Parenting Courses,"Είσαι γονιός και αναρωτιέσαι πώς μπορείς να δώσεις το καλύτερο για το παιδί σου; Τα σεμινάρια του Parenting Courses, ακολουθώντας την ολιστική προσέγγιση ...","site:.gr ""courses"" ""gift card""",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
85,perfume-shop.gr,Αγοράστε μία Δωροεπιταγή - Perfume-shop,https://perfume-shop.gr/index.php?route,Αγοράστε μία Δωροεπιταγή - Perfume-shop,Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον ... Εγγραφείτε τώρα στην Perfume ... Perfume Shop. Perfume Shop. Τμήμα Πωλήσεων · Αρχική · Αγαπημένα0 · Σύγκριση0 ...,"site:.gr ""perfume"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
85,plantoys.gr,Ηλεκτρονική Δωροκάρτα PlanToys,https://www.plantoys.gr/shop/%CE%B7%CE%BB%CE%B5%CE%BA%CF%84%CF%81%CE%BF%CE%BD%CE%B9%CE%BA%CE%AE-%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1-plantoys/,Ηλεκτρονική Δωροκάρτα PlanToys,Κανένα προϊόν στο καλάθι σας. Επιστροφή στο κατάστημα · Παιχνίδια Εκπαιδευτικά Plan Toys ... Ηλεκτρονική Δωροκάρτα PlanToys. 50.00€ – 350.00€ Price range ...,"site:.gr ""toys"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
85,popular-shoes.gr,Αγοράστε μία Δωροεπιταγή - Popular Shoes,https://popular-shoes.gr/index.php?route,Αγοράστε μία Δωροεπιταγή - Popular Shoes,Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... shoes.gr © 2021 | All rights reserved! Handcrafted by.,"site:.gr ""shoes"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
85,powerenergy.gr,Δωροκάρτα - Power Energy,https://www.powerenergy.gr/shop/dorokarta/,Δωροκάρτα - Power Energy,Δωροκάρτα - Image 1. Μεγέθυνση. Αρχική σελίδα / SHOP / SOLAR TECHNOLOGY / HEAT-WIND-GRID-SYSTEMS / RIGID PANELS 5W - 200W / Δωροκάρτα.,"site:.gr ""technology"" ""δωροκάρτα""",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
60,pregnancy-gifts.gr,ΔΩΡΟΚΑΡΤΑ - Pregnancy-gifts.gr,https://pregnancy-gifts.gr/product-category/wps_wgm_giftcard/,ΔΩΡΟΚΑΡΤΑ - Pregnancy-gifts.gr,· Η Δωροκάρτα Pregnancy Gifts ισχύει για 6 μήνες από την ημερομηνία αγοράς της. · Η Κάρτα δώρου Pregnancy Gifts ισχύει και για νέους μπαμπάδες. Ο παραλήπτης ...,"site:.gr ""gifts"" ""δωροκάρτα""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card,GREEK_SAFE,greek_domain_second_pass_safe
100,princess.com,Princess Gift Cards,https://www.princess.com/ships-and-experience/celebrations/gift-cards,Princess Gift Cards,Greece · Iceland · Italy · Mediterranean · Norway · Scandinavia & Baltics ... Check your gift card balance and get back to making cruise memories. Redeem ...,"""cruise"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card,GREEK_SAFE,non_gr_domain_with_clear_greece_signal
