score,domain,merchant_name,possible_official_url,title,snippet,query,occurrences,source_files,discovery_statuses,result_bucket,result_reason
80,gofortix.com,Δωροκάρτα Candlelight - Πάτρα | GoFortix,https://www.gofortix.com/event/greece/patras/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1-candlelight--%CF%80%CE%AC%CF%84%CF%81%CE%B1,Δωροκάρτα Candlelight - Πάτρα | GoFortix,"Date. Monday, March 3, 2025 ; Location. Patras, Greece ; 🕯️ Μια δωροκάρτα που ισχύει για οποιαδήποτε συναυλία του Candlelight στην Ελλάδα ✔️ Μπορείτε επίσης ...","""Patras"" ""δωροκάρτα""",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,gofurnit.com,Gofurnit gift voucher,https://www.gofurnit.com/en-eu/products/gofurnit-gift-voucher?srsltid=AfmBOorlt8PIcaoFxOr-ssIemaOrzCD8EaisLUgCzP-GdOjLzWhFJeqW,Gofurnit gift voucher,"Gofurnit gift voucher. Ready assembled. Free shipping in DE. 30 ... Customers praise the beautiful designs, high-quality materials, and warm ambient lighting.","""lighting"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,gr.caudalie.com,Ηλεκτρονική δωροκάρτα - Caudalie,https://gr.caudalie.com/p/7265/gift-card.html,Ηλεκτρονική δωροκάρτα - Caudalie,Spa & events · Les Sources de Caudalie SPA · Γνωρίστε τους Beauty Experts μας · Οι ... Ηλεκτρονική δωροκάρτα. (8). |. Αφήστε την κριτική σας.,"""spa"" ""δωροκάρτα"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,greciamia.it,🎄 Porta l'estate sotto l'albero: la Gift Card Grecia Mia,https://greciamia.it/blogs/blog/gift-card-grecia-mia?srsltid=AfmBOorot6_WZi-yN4_W8D-oQ-5k1VI02rJdL8QLybUXGVrjH_EGXRrL,🎄 Porta l'estate sotto l'albero: la Gift Card Grecia Mia,Gift card Grecia Mia. Carta Regalo Grecia Mia. Il regalo dell'ultimo ... Mykonos e Santorini. LA GIFT CARD DI GRECIA MIA · Carta regalo Grecia Mia ...,"""Mykonos"" ""gift card""",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
55,greekbros.com,Giftcards - Greek Bros. Oyster Bar & Grill,https://www.greekbros.com/giftcards,Giftcards - Greek Bros. Oyster Bar & Grill,"Instant Digital Gift Card · Made with by Popmenu(opens in a new window) ... Bar Open Wed-Sat 5pm to Closing. Sunday: Closed. opens in a new tab, get ...","""bar"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,greekflavours.com,perfect gift for your friends - Greek Flavours,https://www.greekflavours.com/collections/gift-cards?srsltid=AfmBOopGkwsWfnFvG6ncgQSyZoRlhJRNXSLciQC9Gx4LU55-n4HJZrvL,Gift Cards: perfect gift for your friends - Greek Flavours,"Aegean Flavours Gift Card – Mediterranean Experience - Greek Flavours. Aegean ... Gift Card Crete. Vendor: Greek Flavours. Regular price €40,00 EUR.","""Crete"" ""experience"" ""gift card""",6,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,greekpeak.net,Gift Cards at Greek Peak,https://www.greekpeak.net/gift-cards-at-greek-peak/,Gift Cards at Greek Peak,Gift Cards at Greek Peak One gift card. Good everywhere at Greek Peak. Buy a ... Greek Peak Mountain Resort. SHOP. Create Your ...,"""resort"" ""gift card"" Greece",4,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,greenwing.lv,Virtual Gift Card – Natural Skincare Digital Voucher - GreenWing,https://greenwing.lv/en/products/virtual-gift-card?srsltid=AfmBOopW7NmJUpl8AS0HYV5-SMg42wwO8xo3nc-YAx6UEsolcoYcVsmj,Virtual Gift Card – Natural Skincare Digital Voucher - GreenWing,Denmark (DKK kr.) Estonia (EUR €); Finland (EUR €); France (EUR €); Germany (EUR €); Greece (EUR €) ... Gift voucher in the value of your choice. Redeemable with ...,"""Greece"" ""skincare"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
85,groombox.gr,Groombox,https://groombox.gr/product/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/,Δωροκάρτα - Groombox,PET SHOP Αγία Βαρβάρα · PET SHOP Αγία Μαρίνα · PET SHOP Αγία Παρασκευή · PET ... Αρχική σελίδα / PET SHOP Πύργος / Δωροκάρτα.,"site:.gr ""pet shop"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
100,gsasport.com,GSA eGift Card | GSA Sport GR,https://www.gsasport.com/gr/product/gsa-egift-card/,GSA eGift Card | GSA Sport GR,"Yoga · Performance · Οργανικές · ΠΑΠΟΥΤΣΙΑ · Slides · Sneakers · ΑΞΕΣΟΥΑΡ · Αξεσουάρ ... Enter gift card recipient emails, separated by comma (,). From * Enter ...","""Peristeri"" ""yoga"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,gunnar.fr,Gunnar Gift Card – Premium Blue Light Eyewear,https://gunnar.fr/en/products/gunnar-gift-card,Gunnar Gift Card – Premium Blue Light Eyewear,"Give the gift of gaming glasses & computer eyewear. The Gunnar Gift Card is available from €15 to €200, redeemable sitewide.","""eyewear"" ""gift card"" Greece",5,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,haircarecyprus.com,HairCare Cyprus Digital Gift Voucher,https://www.haircarecyprus.com/products/haircarecyprus-digital-gift-voucher?srsltid=AfmBOor4m47x3YFfmP1ngX97nI6HEqqp_R7YUHq93maPzbY71Csm_4RV,HairCare Cyprus Digital Gift Voucher,Give the gift of great hair. The HairCare Cyprus Digital Gift Voucher is delivered instantly by email and can be spent on anything in store — from L'Oréal ...,"""haircare"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
80,happydonkey.gr,Happydonkey,https://happydonkey.gr/products/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1?srsltid,Δωροκάρτα,"Αρχική / Προιόντα / Δωροκάρτα. Δωροκάρτα · Happy Donkey Crafts and Gifts. Δωροκάρτα. €10,00 €10,00. Ποσό Δωροκάρτας: €10.00. €10.00, €15.00, €20.00, €25.00, € ...","site:.gr ""gifts"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
100,hatstore.com,Hatstore Ψηφιακή δωροκάρτα,https://hatstore.com/gr/hatstore/gift-card?srsltid=AfmBOop_gWrdC3uLvFv6HTZcnu-Vz0nAAjrWgROk4M4spmpU9VW7DRjE,Hatstore Ψηφιακή δωροκάρτα,Αγοράστε Ψηφιακή δωροκάρτα Διαχείριση online ... NBA Cosmic Basketball 2025-26 Hobby Box - 20 Packs (80 Cards) ... Greece. Stay on hatstore.com/gr. Our local ...,"""hobby"" ""δωροκάρτα"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,headlineaudio.store,Headline Audio Gift Card,https://headlineaudio.store/products/headline-audio-gift-card?srsltid=AfmBOooSORGNS-N4nOhCPsBxQlitBLmxK0wERHsPt3EgHTvVZWMTJZfH,Headline Audio Gift Card,"Give the gift of music with a Headline Audio Gift Card! Perfect for musicians and audio enthusiasts, our gift cards can be used on any product in our store.","""audio"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
80,hellokids.gr,Ηλεκτρονική Δωροκάρτα – HelloKids.gr,https://www.hellokids.gr/products/%CE%B7%CE%BB%CE%B5%CE%BA%CF%84%CF%81%CE%BF%CE%BD%CE%B9%CE%BA%CE%AE-%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1?srsltid,Ηλεκτρονική Δωροκάρτα – HelloKids.gr,"Με τη δωροκάρτα hello kids, ο κάτοχος μπορεί να κάνει αγορές και να επιλέξει ανάμεσα σε 3.000 παιχνίδια, κατασκευές, παζλ, stencil, μωσαϊκά, επιτραπέζια, είδη ...","site:.gr ""kids"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
85,help.uber.com,Πώς να αγοράσετε και να χρησιμοποιήσετε δωροκάρτες Uber,https://help.uber.com/el-GR/ubereats/restaurants/article/uber-cadeaubonnen-kopen-en-gebruiken-?nodeId=6a654583-8df1-4e6c-a697-8ad81181e8a5,Πώς να αγοράσετε και να χρησιμοποιήσετε δωροκάρτες Uber,Physical gift cards will be sold at pharmacy or convenience stores ... Uber Gift Card has a PIN/ Serial number. If you add a PIN code to your ...,"""pharmacy"" ""gift card"" Greece",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
85,heraklionimprov.gr,Δωροκάρτα Heraklion Improv Theater,https://www.heraklionimprov.gr/shop/dorokarta-heraklion-improv-theater/,Δωροκάρτα Heraklion Improv Theater,"Δώρισε Improv! ... Επίλεξε το ποσό που θέλεις, και δώσε την Δωροκάρτα της Heraklion Improv Theater στα αγαπημένα σου πρόσωπα! Κάνε τους να πετάνε απ' την χαρά!","""Heraklion"" ""δωροκάρτα""",5,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
85,hotelequipment.gr,Αγοράστε μία Δωροεπιταγή - Hotel Equipment,https://www.hotelequipment.gr/index.php?route,Αγοράστε μία Δωροεπιταγή - Hotel Equipment,"Hotel Equipment. 0 · 0 προϊόν(τα) - 0,00€ 0 · O Λογαριασμός μου · Αγορά Δωροεπιταγής. Αγοράστε μία Δωροεπιταγή ... Copyright © 2023, Hotel Equipment, All Rights ...","site:.gr ""hotel"" ""δωροεπιταγή""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
80,hotelgift.com,"#1 Hotel Gift Card for +750,000 Global Hotels | Hotelgift",https://www.hotelgift.com/,"#1 Hotel Gift Card for +750,000 Global Hotels | Hotelgift",The #1 best-selling hotel gift card redeemable on 750000+ hotels and 1200+ hotel chains in more than 170 countries worldwide.,"""hotel"" ""gift card"" Greece",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,hotelgiftcard.com,The #1 Hotel Gift Card in Italy!,https://www.hotelgiftcard.com/en-it/,The #1 Hotel Gift Card in Italy!,The #1 Hotel Gift Card in Italy! Order Now. /sites/default/files/2025-01 ... The hotel gift card with which you are guaranteed to give an unforgettable experience ...,"""Italy"" hotel ""gift card"" official",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,hotelpuntagrande.com,"Gift cards and vouchers - Hotel Puntagrande - Canary islands, Spain",https://hotelpuntagrande.com/gift-cards-vouchers/,"Gift cards and vouchers - Hotel Puntagrande - Canary islands, Spain",It will automatically be transformed into a gift card as soon as your chosen date is reached. ... Spain. Contact us. Chat on WhatsApp. CERTIFICATIONS. Awards ...,"""Spain"" hotel ""gift card"" official",4,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
100,hoteltreats.com,Results matching your search criteria in Hotel Treats Gift Card ...,https://www.hoteltreats.com/en/treats/hotel-treats-gift-card?location=13511,Results matching your search criteria in Hotel Treats Gift Card ...,"A monetary gift card to spend on anything they wish! Hotel Treats Gift Card. from. €15. Buy now. Choose from our curated Hotel Treats Gift Card in Rethymno , ...","""Rethymno"" ""hotel"" ""gift card""",7,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
85,hypnotejewelry.gr,"Hypnote Jewelry | Woman, Man Accessories ...",https://hypnotejewelry.gr/product/%CE%B4%CF%89%CF%81%CE%BF%CE%BA%CE%AC%CF%81%CF%84%CE%B1/,"Δωροκάρτα - Hypnote Jewelry | Woman, Man Accessories ...","Hypnote Jewelry | Woman, Man Accessories, eshop for jewelry. Search open. 0 ... Δωροκάρτα. 5.00 € 50.00 € -50% OFF. Ποσό Δωροκάρτας. Κάντε μία επιλογή, 10 ...","site:.gr ""jewelry"" ""δωροκάρτα""",8,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,SECOND_PASS_SAFE,greek_brand_coherent_direct_gift_card
100,iberia.com,Iberia Gift Card - The best way to give the gift of Travel,https://www.iberia.com/gr/gift-card/,Iberia Gift Card - The best way to give the gift of Travel,Luggage. Luggage; Hand luggage · Checked baggage · Baggage Service Centre · More ... Use of the gift card. The recipient can use the gift card whenever they want ...,"""luggage"" ""gift card"" Greece",3,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv,,SECOND_PASS_SAFE,non_greek_brand_coherent_direct_gift_card
