v4_score,domain,merchant_name,possible_official_url,title,snippet,query,occurrences,source_files,discovery_statuses,result_bucket,result_reason,v4_bucket,v4_reason,v5_bucket,v5_reason
80,bt45hair.com,BT45 Gift Card | Men's Hair Styling & Grooming Gift Voucher,https://bt45hair.com/products/bt45-gift-card?srsltid=AfmBOooCPpRmK5UW09V0xcYriwsFzS62QOO3Bhxa_jXGtAPqT1nf6OsB,BT45 Gift Card | Men's Hair Styling & Grooming Gift Voucher,"With over a decade of experience working with industry experts, celebrities, running several barber ... Greece (EUR €); Greenland (DKK kr.) Grenada (XCD ...","""barber"" ""gift voucher"" Greece",6,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|repeated_source|multi_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,bulldogflowersofathens.com,"Gift Card - Athens, GA",https://bulldogflowersofathens.com/products/gift-card-prd-gift_card,"Gift Card - Athens, GA","Send Gift Card - flower bouquet with Bulldog Flowers in Athens, GA. Fresh, handcrafted flowers with same-day delivery available.","""Athens"" ""flowers"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,dandolighting.com,D&O Lighting Gift Card,https://www.dandolighting.com/products/d-o-lighting-gift-card?srsltid=AfmBOor1bJydVUe3eez3-s5poQfTc0M7EXuWg4EGZOqq07-8E2aS0L32,D&O Lighting Gift Card,"... lighting for their film projects, take advantage of our many gift card options. ... Greece, Greenland (Denmark), Grenada, Guadeloupe, Guam, Ghana, Guatemala ...","""lighting"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,dosakitchen1.voucherconnect.com,Dosa kitchen Gift Card,https://dosakitchen1.voucherconnect.com/product/14201,Dosa kitchen Gift Card,"... kitchen. Toggle navigation. Home. Reload this page. image for gift voucher. Dosa ... Greece, Greenland, Grenada, Guadeloupe, Guam, Guatemala, Guernsey, Guinea ...","""Greece"" ""kitchen"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,dropsjewellery.com,Gift Card,https://dropsjewellery.com/gift-card/,Gift Card,"Gift Card. Drops ... Special gifts for happy moments · Drops jewellery store · We'd love to hear from you. Join us. 30 Skoufa St, Kolonaki, Athens | +30 210 ...","""Athens"" ""gifts"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,dv8fashion.com,Gift Cards,https://www.dv8fashion.com/en/Gift-Cards/cc-312.aspx,Gift Cards,"E-Gift Voucher Online. Give the gift of style, send a DV8 e-gift card and let them choose their next fashion fix. ... Greece, Greenland, Grenada, Guadeloupe, Guam ...","""fashion"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,estiathens.com,Gift Card Detail,https://estiathens.com/en/pages/gift-card?srsltid=AfmBOoqoEnNdfwRoZuTYIyHi3ME4k-FcJjoPosTdQ_rkkOzbyGMsvRNg,Gift Card Detail,"GV Gift Card Detail, do not change this page. ... Εσώρουχα Γυναικεία | Lingerie | Ελκυστικά & Αισθησιακά | Esti Athens ... GIFT CARDGIFT CARD. Language English.","""Athens"" ""lingerie"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,eurekathens.com,eureka athens gift card,https://eurekathens.com/athens-gift-card/,eureka athens gift card,"EUREKA ATHENS GIFT CARD Treat your loved ones to an unforgettable tour! Whether you are celebrating a special occasion such as birthday, anniversary, ...","""tour"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,fay.com,Gift Card | Fay,https://www.fay.com/gr-en/add-gift-card/,Gift Card | Fay,"HOW IS AN ORDER PAID WITH A GIFT CARD AND ANY ADDITIONAL PAYMENT METHOD, REFUNDED? ... Greece · Holland · Hungary · Iceland · Ireland · Italy · Latvia · Lithuania.","""Greece"" ""computers"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,georgeartjewels.com,GIFT CARD,https://georgeartjewels.com/product-category/gifts/gift-card/?srsltid=AfmBOorvm42uf7lz26mgQz9Ky2zN6h4mdxS9de59TpWUUvk_WM4tsoJl,GIFT CARD,"George Art Jewels. search. 0 items. background. GIFT CARD. Close. Categories. LAST ... Areopagitou str, 10558 Athens, Greece; 7 D. Areopagitou str, 11742 ...","""art"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,greek-food-shop.com,$20 Gift Card,https://greek-food-shop.com/shop/biscuits/20-gift-card/?srsltid=AfmBOorXkqPWcoS68S_AE3v0nayP_iEZmpK-dThHNCuOGJc4P3owc4Wy,$20 Gift Card,Gift Card to Greek Food Shop available to redeem at greek-food-shop.com without any time limit ... Greek Food Shop by Select Bakery. We deliver the taste ...,"""bakery"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,hogan.com,Gift Card Boutique,https://www.hogan.com/gr-en/customer-service/gift-card-boutique/,Gift Card Boutique,"Greece (€). EN. Holland (€). NL · EN. Hungary (€). EN ... Gift Card. Gift Card. Shipment and Delivery ... Boutique or, if purchased on the Website, from ...","""boutique"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,jerichokitchen.co.uk,Christmas Gift Vouchers for Cookery Experiences ...,https://jerichokitchen.co.uk/christmas-gift-vouchers-dining-at-jericho-kitchen/,Christmas Gift Vouchers for Cookery Experiences ...,"A Jericho Kitchen Christmas Gift Voucher gives someone the chance to ... Greece, Greenland, Grenada, Guadeloupe, Guam, Guatemala, Guernsey ...","""Greece"" ""kitchen"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,lindseyrift.glossgenius.com,Gift Cards,https://lindseyrift.glossgenius.com/shop/gift-cards,Gift Cards,"$50 $75 $100 $200. Custom amount. Choose a gift card design. Gift card design option 1 at Lindsey Rift Skincare in Athens, GA. Gift card design option 2 at ...","""Athens"" ""skincare"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,lingolifto.com,Gift voucher Meaning in Greek,https://www.lingolifto.com/greek/noun/gift-voucher/D9yk_jc9u4U/,Gift voucher Meaning in Greek – δωροεπιταγή,"Learn the English word 'gift voucher' with Greek translation, a simple definition, audio pronunciation, example sentences, and a short listening story.","""audio"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,luxpets.com.au,Buy Pet Shop eGift Cards,https://www.luxpets.com.au/collections/gift-card?srsltid=AfmBOoqK4m554xW_eKjyLhBxPc5zgMOMZiLcfuRMNxjvw0wxCU82iZm0,Buy Pet Shop eGift Cards,"Looking to find the best gift for a cat lover, dog lover or crazy pet owner. Buy our pet shop gift card so they can spoil their pet ... Greece (EUR €) ...","""Greece"" ""pet shop"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,maestriciccone.com,Gift Voucher,https://maestriciccone.com/en/products/gift-voucher?srsltid=AfmBOopaEiD_QmYrbc3uzijtDsKguwtsNPhqZyi6JlK9Ul0JIbe-WREu,Gift Voucher,"Ciccone gift voucher for shoes, accessories and shoemaking services. Home ... Greece (EUR €) Hong Kong SAR (HKD $) Hungary ...","""Greece"" ""shoes"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,marmaladyclothingbar.com,GIFT CARD,https://www.marmaladyclothingbar.com/index.php?route=account/voucher&srsltid=AfmBOooq2bl1M9hcfDEZ6fSq_orxDkqZ88CTPj9Q2Ba5yeO60srULGmO,GIFT CARD,"GIFT CARD. Το ιδανικό δώρο για κάθε περίσταση. Στείλε μια ξεχωριστή ... Mitropoleos 77, Thessaloniki, Z.C 54622 · Store: +30 2310 226 100 · Support: +30 ...","""Thessaloniki"" ""swimwear"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,massage4kefalonia.com,Massage Gift Cards Kefalonia,https://massage4kefalonia.com/gift-cards,Massage Gift Cards Kefalonia,"Gift Card Questions ... Premium massage therapy in Kefalonia, Greece. Studio & mobile service across the island. 5.0 — 277 Google Reviews. Explore.","""Greece"" ""massage"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,matiartgallery.com,MATI Santorini,https://matiartgallery.com/gift-card/,Gift Cards - MATI Santorini,"The Gift Card can be redeemed on any of our artworks or jewelry designs, with no expiration time. ... MATI Santorini. © 2026 MATI Art Gallery · Yorgos Kypris ...","""Santorini"" ""jewelry"" ""gift card""",1,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,monkeesofathens.com,Digital Gift Card,https://monkeesofathens.com/products/monkees-of-athens-gift-card?srsltid=AfmBOordjIPEqHtICbK-Db9XnP_g9haKf49TEtT3QzmN6JgEcnGjCdmC,Digital Gift Card,"Purchase a digital gift card with Monkee's, and use in store or online! This gift card ... Sneakers · Accessories · All Accessories · Jewelry · Sunglasses ...","""Athens"" ""sneakers"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,monzouzou.com,Gift Card Archives,https://www.monzouzou.com/product-category/wps_wgm_giftcard/,Gift Card Archives,"ACCESSORIES · FOOTWEAR · GIFT CARD · SHOWROOM APPOINTMENT. Hamburger Toggle Menu ... Dimitriou 26, Thessaloniki 546 32 MONDAY – FRIDAY 9.00 – 16.00. BY ...","""Thessaloniki"" ""accessories"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,mycruises.com.au,Gift Cards,https://mycruises.com.au/gift-cards/,Gift Cards,"... Greece ... When your special someone is ready to book, all they need to do is contact our Cruise Experts and quote their gift voucher identification number.","""cruise"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,mygreekkitchen.com.au,Gift Vouchers - Greek Cooking Classes,https://mygreekkitchen.com.au/gift-vouchers-greek-cooking,Gift Vouchers - Greek Cooking Classes,"My Greek Kitchen gift voucher is a great present for someone special celebrating a birthday, anniversary, Christmas gift, or a wonderful way of saying thank ...","""kitchen"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,naio-nails.com,Online Gift Voucher,https://naio-nails.com/products/online-gift-voucher?srsltid=AfmBOooxVfQOeX8k5WvmJCp3-00OhQiLam5zTwesiYDdue7GLR9S04_U,Online Gift Voucher,"Online Gift Voucher Naio Nails. Sold outPre order ... Greece, Hong Kong SAR, Hungary, Iceland, Ireland, Israel, Italy, Japan, Latvia ...","""nails"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,olonconceptstore.com,Δωροκάρτα 20,https://olonconceptstore.com/product/gift_card20/,Δωροκάρτα 20,"GREEK HERBS · SUPERFOODS · BLEND POWDERS FOR ... Σχετικά προϊόντα. Δωροκάρτα 100€. 100,00 €. ΚΑΛΑΘΙ · Δωροκάρτα 50€ ... OLON Concept Store. About. ΣΧΕΤΙΚΑ ΜΕ ΕΜΑΣ ...","""concept store"" ""δωροκάρτα"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,omhomestudio.com,"Wellness Gift Cards | Crete, Om Home",https://www.omhomestudio.com/giftcard,"Wellness Gift Cards | Crete, Om Home","Give the gift of wellness in Rethymno, Crete! Our gift cards offer Yoga, Reiki, Sound Healing, and more ... Gift Card. Om Home eGift Card. €40. Amount. €40. €50.","""wellness"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,oriadathens.com,Gift Card - Premium Greek Natural Skincare,https://oriadathens.com/product/gift-card-50e/,Gift Card - Premium Greek Natural Skincare,"Free Shipping to Greece over 35 € // International Free Shipping over 150 € ... Gift Card. 50,00€ – 300,00€. The most convenient present! Send a Gift Card ...","""Greece"" ""skincare"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,parlemoi.co,Gift Cards,https://www.parlemoi.co/collections/giftcard,Gift Cards,"GIFT CARD Sale price€200,00. Parle moi is Elegant, luxurious ... Mitropoleos 60, Postcode: 54622, Thessaloniki, Greece Tel.: 2310 240347","""Thessaloniki"" ""swimwear"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,potamitis.us,"Lenten and Paschal Books – Tagged ""Gift card""",https://potamitis.us/collections/lenten-books/gift-card?srsltid=AfmBOorKZx-8R-YeqJ9Q1h19-G6KOZzBftA6O9i2b8LNzYfqmBkADkyF,"Lenten and Paschal Books – Tagged ""Gift card""","Hardcover Books - All books in one set! NEW ... Gift Card. No reviews. Vendor: Potamitis ... We print in Saint Demetrios's hometown, Thessaloniki ...","""Thessaloniki"" ""books"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,santorinijewelry.shop,Shop,https://www.santorinijewelry.shop/products/gift-card?srsltid=AfmBOooEiOCKRZ6pZJGcDWNMF5aS2KPrsW_MSikQaKJhEYuBqvP8V08x,GIFT CARD,Refer to our Privacy Policy for more information. אשר דחה. תקריב. GIFT CARD. Santorini Jewelry. GIFT CARD. מחיר מבצע100.00 ₪. סכום המתנה:.,"""Santorini"" ""jewelry"" ""gift card""",1,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,secretgardenglass.fr,Gift Vouchers,https://www.secretgardenglass.fr/en/collections/gift-vouchers,Gift Vouchers,Greece EUR €; Hungary EUR €; Ireland EUR €; Italy EUR ... Secret Garden Gift Voucher for the online shop ...,"""garden"" ""gift voucher"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,sendvalu.com,Send Gift Cards to Greece Instantly,https://www.sendvalu.com/en/send-digital-gift-cards-to-greece,Send Gift Cards to Greece Instantly,"Easily transfer money or top up mobile phones to support and stay connected with loved ones. ... A gift card is more than a present, it's a way to show ...","""mobile phones"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,shopanna.ie,"Christmas Gifts Tagged ""gift voucher""",https://www.shopanna.ie/collections/christmas-gifts/gift-voucher,"Christmas Gifts Tagged ""gift voucher""","gift voucher, gifts · gloves · gold · gold earrings · gold ... santorini · sasstie · scarf · scarves · shoes · shoulder ... © 2026 Anna Fashion + Lifestyle. Crafted ...","""Santorini"" ""fashion"" ""gift voucher""",1,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,snfru.com,(Single Gift Voucher) - Perfumery Workshop: Create Your Own ...,https://www.snfru.com/en/products/sneferu-perfumery-workshop-single-entry-voucher?srsltid=AfmBOoq8XGzblnNcjYzA-frRmOANeuER8J7NLFgRDPtWY6Fui7ErSV8Y,(Single Gift Voucher) - Perfumery Workshop: Create Your Own ...,Greece (EUR €); Hong Kong SAR (USD $); Hungary (HUF ... Bespoke Perfume Workshop ... (Single Gift Voucher) - Perfumery Workshop: Create Your Own Perfume.,"""Greece"" ""perfume"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,store.juventus.com,Gift Card,https://store.juventus.com/ar/gifts-and-accessories/gifts/gift-card?srsltid=AfmBOoqjIxLhqoitKBcJO_AYdQNU_Nv_sMAnkOQy78n40hTK8AXDn-Z7,Gift Card,Car AccessoriesCar Accessories · Beach Collection ... Gift CardGift Card · Gift BagsGift Bags · Bundles ... Greece. English (€) · Hungary.,"""car accessories"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,sunrisemykonos.com,Com,https://www.sunrisemykonos.com/gift-cards/,Gift Cards,"GIFT CARD. Stay in Agrari Beach, for a relaxed Mykonos experience, with stunning views, and a peaceful atmosphere away from the crowds. Inquiry. Terms ...","""Mykonos"" ""experience"" ""gift card""",1,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,urbanfitnessretreat.com,REDEEM GIFT CARD,https://www.urbanfitnessretreat.com/redeemgiftcard,REDEEM GIFT CARD,Gift cards for fitness retreats Greece Fitness overseas fitnesss. ... To redeem your e-gift card please select from either of the below. Urban Fitness ...,"""Greece"" ""fitness"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,vasos-kitchen.com,Gift card available.,https://vasos-kitchen.com/gift-card-available/,Gift card available.,Gift card available. Share. Share on X (Opens in new window) X · Share on ... Email. Like Loading... Vaso's Kitchen. a little piece of Greece. Facebook ...,"""kitchen"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,wildrisingskincare.com,Natural Skincare Gift Card,https://wildrisingskincare.com/collections/gift-card?srsltid=AfmBOooB-TJdFXr9vCtK6OK1--_SjySZOPBvJVUCiCBXNGwJtFFCKlcB,Natural Skincare Gift Card,Greece (EUR €); Greenland (GBP £); Grenada (GBP £); Guadeloupe (EUR ... Natural Skincare Gift Voucher. From £15.00. Let's talk about natural skincare ...,"""Greece"" ""skincare"" ""gift voucher""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
80,yiayiasgreekkitchen.com,Gift Cards,https://yiayiasgreekkitchen.com/gift-cards/,Gift Cards,"Yiayia's Greek Kitchen · Menu · About · Gift ... Give us a ring! For questions about phone or online gift card orders, please contact the Pappas gift card team.","""kitchen"" ""gift card"" Greece",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|gift_snippet,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
75,booking.douloufakis.wine,Wine,https://booking.douloufakis.wine/gift-card,Gift card,"Official booking page for Douloufakis Winery wine tasting experiences in Dafnes, Heraklion ... We use cookies to enhance your browsing experience, serve ...","""Heraklion"" ""experience"" ""gift card""",2,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|repeated_source,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
75,floracurl.co.uk,Flora & Curl's Digital Gift Card,https://floracurl.co.uk/products/gift-card?srsltid=AfmBOooOhA38oVx61iAWj1X4drPd10-UqkhQwYyY0iuzaXKYZCPz7Ixb,Flora & Curl's Digital Gift Card,"... haircare that truly nourishes, hydrates and restores dry & damaged curls! ... Greece, Guernsey, Hungary, Iceland, Ireland, Isle of Man, Italy, Jersey, Kosovo ...","""Greece"" ""haircare"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|brand_domain_match,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
75,santorinizenspa.travelotopos.com,Surprise a friend with a Gift Card - Santorini Zen Spa,https://santorinizenspa.travelotopos.com/gift-vouchers,Surprise a friend with a Gift Card - Santorini Zen Spa,Back to: Santorini Zen Spa. Pick a date. Spa Services in Akrotiri. Aromatherapy Single massages in Akrotiri · Aromatherapy Massage Packages for Couples in ...,"""Santorini"" ""massage"" ""gift card""",1,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url|brand_domain_match,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
65,alamy.com,Gift card display at store Stock Photos and Images,https://www.alamy.com/stock-photo/gift-card-display-at-store.html,Gift card display at store Stock Photos and Images,"Poznan, Poland - 26 July 2025: Modern electronics store displays iPhone 16 poster, ... Thessaloniki, Greece - November 24 2025: LIDL Christmas seasonal ...","""Thessaloniki"" ""electronics"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
65,athensnailbar.com,Gift Card | Nail Salon 30606,https://athensnailbar.com/gift-card/,Gift Card | Nail Salon 30606,"ATHENS NAIL BAR is a one-stop beauty salon where you can be pretty from top to toe with well-polished nails, nourished hands and feet, silky-soft skin, and ...","""Athens"" ""nails"" ""gift card""",1,data\discovery\mega-harvest-v6\clean-v6\review.csv,,REVIEW,non_greek_brand_coherence_unclear,MANUAL_HIGH,gift_title|gift_url,AUTO_GREECE_RELEVANT,non_gr_domain_with_clear_greece_signal
