bucket,reason,domain,merchantName,possibleOfficialUrl,title,score,occurrences,notes,sourceFiles
REVIEW,plausible_giftcard_but_needs_human_check,rockettstgeorge.co.uk,Rockettstgeorge,https://www.rockettstgeorge.co.uk/products/gift-voucher,E-Gift Voucher - £10.00,100,1,... Lighting · NEW Gifts · Collections · Back In Stock · Bestsellers · Festival · Animal ... Gift Voucher. E-Gift Voucher. Description. We will email a ...,data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,rockshop.co.nz,Gift Voucher Rockshop,https://www.rockshop.co.nz/gift-voucher?srsltid=AfmBOoqy8XDTx4mlBQnolOaX-R_DcH6LH0s7aAMbo0Zfj-u-BxG56-y-,Gift Voucher Rockshop,100,4,You can check your balance of your Gift Card here. ROCKSHOP & KBB MUSIC ELECTRONIC GIFT VOUCHER · ROCKSHOP & KBB MUSIC GIFT CARD VOUCHER - PHYSICAL GIFT CARD.,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,rocsgrp.com,Gift Voucher | ROCS Group,https://www.rocsgrp.com/gift-voucher,Gift Voucher | ROCS Group,100,4,ABOUT MALTA · OPPORTUNITIES · CONTACT US · JOBS · WHO WE ARE · ROCS SERVICES ... Gift Voucher · Official Press Release · Press Archive. Work with Us​. ​. Careers.,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v1\still-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,rodirestaurants.co.uk,Gift Vouchers | Rodi Greek Restaurant Welwyn,https://rodirestaurants.co.uk/gift-vouchers,Gift Vouchers | Rodi Greek Restaurant Welwyn,100,4,"... gift voucher is a thoughtful and memorable gift for anyone who loves great food. To request a voucher, fill out the form below with your details and we'll ...",data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,rolepilot.shop,Mid-Level Gift Card Programmes & Mystery Shopping Pet ...,https://rolepilot.shop/mid-gift-card-programmes-mystery-shopping-pet-shop-owner-for-home-improvement-jobs-in-asnieres-sur-seine-at-ashton-wenley-search,Mid-Level Gift Card Programmes & Mystery Shopping Pet ...,100,1,Tools & technology you'll use. Franchise SupportGift Card ... Chalandri MunicipalityJobs in OccitaniaJobs in Ash Sharqiyah North ...,data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,romania-insider.com,Feeling lucky? Biggest mall in Romania offers RON ...,https://www.romania-insider.com/afi-cotroceni-mall-gift-card,Feeling lucky? Biggest mall in Romania offers RON ...,60,5,"Feeling lucky? Biggest mall in Romania offers RON 100,000 gift card for shopping.",data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,roomcard.com,for Grand Hyatt Athens,https://roomcard.com/hotel/grand-hyatt-athens/30458802,Gift Card for Grand Hyatt Athens,80,8,"Give a personalised hotel gift card for Grand Hyatt Athens with Roomcard, the digital hotel gift card that can be used to book hotels all around the world.",data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,rootshair.gr,Gift card | My Site - Roots Hair Salon,https://www.rootshair.gr/product-page/mini-usb-c-curl-tong,Gift card | My Site - Roots Hair Salon,80,1,Με την Gift Card από το Roots Hair Salon μπορούν να επιλέξουν την υπηρεσία που τους ταιριάζει και να απολαύσουν μια premium εμπειρία ανανέωσης. Το ιδανικό ...,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv
REVIEW,plausible_giftcard_but_needs_human_check,roroshotellene.no,Gift Cards | Experiences at Røroshotellene,https://www.roroshotellene.no/en/buy-gift-cards,Gift Cards | Experiences at Røroshotellene,100,4,Gift card with Historic Hotels & Restaurants in Norway. The perfect gift card for those seeking unique experiences! Book now. Røroshotellene contact info and ...,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,roumeliotis-sm.gr,Μην το χάσετε! Κερδίστε δωροεπιταγή 6 € με αγορές άνω ...,https://roumeliotis-sm.gr/el/2025/03/22/doroepitagi-6euro-mhn-to-xasete/,Μην το χάσετε! Κερδίστε δωροεπιταγή 6 € με αγορές άνω ...,80,2,"Με κάθε 50€ αγορών σε μία απόδειξη, αγορές στα καταστήματα Toys & More και Super Market Ρουμελιώτης Γαστούνης, ο πελάτης λαμβάνει δωροεπιταγή ...",data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v4-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,roundtravel.gr,Roundtravel,https://roundtravel.gr,Όροι Χρήσης Δωροκάρτας Round Travel,,1,"Wave2Bucket=HIGH_SAFE | Wave2Score=70 | Wave2Reasons=GIFT_TITLE | GREEK_DOMAIN | MULTI_QUERY | MULTI_HIT | Queries=site:.gr ταξίδια ""gift card"" | site:.gr travel agency ""gift card"" | site:.gr tours ""gift card"" | site:.gr cruise ""gift card"" | Imported to DISCOVERED only; requires verification before production.",DB:DISCOVERED:cmt9y14oe0006pwiy8871wk1k
REVIEW,plausible_giftcard_but_needs_human_check,rowit.gr,1 δωροεπιταγή αξίας 30€ Fitness Nutrition – Στάμκος Βαγγέλης ...,https://rowit.gr/tag/1-%CE%B4%CF%89%CF%81%CE%BF%CE%B5%CF%80%CE%B9%CF%84%CE%B1%CE%B3%CE%AE-%CE%B1%CE%BE%CE%AF%CE%B1%CF%82-30e-fitness-nutrition-%CF%83%CF%84%CE%AC%CE%BC%CE%BA%CE%BF%CF%82-%CE%B2%CE%B1%CE%B3%CE%B3/,1 δωροεπιταγή αξίας 30€ Fitness Nutrition – Στάμκος Βαγγέλης ...,80,2,1 δωροεπιταγή αξίας 30€ Fitness Nutrition – Στάμκος Βαγγέλης. Rowit Τελευταία Νέα 1 δωροεπιταγή αξίας 30€ Fitness Nutrition – Στάμκος Βαγγέλης. Όμιλοι · Οι ...,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v4-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,roxynailsparis.com,Roxy Nails Paris gift card,https://roxynailsparis.com/en/products/gift-card,Roxy Nails Paris gift card,100,1,"Roxy Nails Paris gift card ; Montant. €20.00 €30.00 €50.00 €100.00 €200.00 ; What's included. Your press-on nail kit contains: - a full range of nail sizes, from ...",data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v2\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,royalcaribbean.com,Royal Caribbean Gift Card,https://www.royalcaribbean.com/programs/gift-cards,Royal Caribbean Gift Card,100,1,ROYAL CARIBBEAN GIFT CARD. BUY NOW. Royal Birthday Bash Banner birthday ... Largest cruise ships · Family vacations · Cruise ports near me · Royal weddings ...,data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v2\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,rumpf.net,"Gift voucher 15,00 Euro",https://rumpf.net/en/gift-voucher-15-00-euro-G-15,"Gift voucher 15,00 Euro",100,1,"Dance Sports Clothing, Shoes & Accessories order here ✓ Coupon □ Super TIP ... Gift voucher 15,00 Euro. Product number: G-15. €15.00. Prices incl. VAT ...",data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv
REVIEW,plausible_giftcard_but_needs_human_check,russianlabnails.com,Russian Lab Nails Gift Card,https://russianlabnails.com/en/products/buono-regalo-russian-lab-nails,Russian Lab Nails Gift Card,80,1,Russian Lab Nails gift voucher valid for professional products and SK Academy training. Digital code sent via email.,data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v2\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,s-lahjakortti.fi,S Group gift card is a favourite gift,https://www.s-lahjakortti.fi/en/private/,S Group gift card is a favourite gift,80,5,"The S Group gift card can be used for payment at as many as 1,500 S Group outlets throughout Finland, and the recipient is free to choose a present to suit ...",data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,sailionian.com,Holiday Gift Vouchers | Sail Ionian Lefkada Greece,https://www.sailionian.com/gift-vouchers/,Holiday Gift Vouchers | Sail Ionian Lefkada Greece,100,4,"Types of RYA Courses · Competent Crew ... Whether it's for Christmas, a special Birthday or an anniversary - a gift voucher is thoughtful for any occasion...",data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v3\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,sailstar.org,Gift card – sailing course | Sailstar,https://www.sailstar.org/presentkort.html,Gift card – sailing course | Sailstar,85,5,Give the gift of sailing! Buy a Sailstar gift card for any of our sailing courses in Stockholm or Greece.,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v3\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,saltydreamers.com,Ocean Jewelry Gift Card - Voucher - Salty Dreamers,https://saltydreamers.com/collections/giftcard,Ocean Jewelry Gift Card - Voucher - Salty Dreamers,100,1,"Greece EUR €; Hungary HUF Ft; Ireland EUR €; Italy EUR €; Latvia EUR ... With a Salty Dreamers gift voucher, you'll always be right! The recipient ...",data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v3\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,salzburgadventures.com,GIft vouchers for activites in Salzburg,https://www.salzburgadventures.com/en/vouchers,GIft vouchers for activites in Salzburg,80,1,"... Austria"". Give away experiences that will be remembered! Configure voucher. gift voucher. Gift voucher for a selected offer. Prepaid Value Coupon. Valid for our ...",data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv
REVIEW,plausible_giftcard_but_needs_human_check,samosbooks.gr,Αγοράστε μία Δωροεπιταγή,https://www.samosbooks.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,85,2,Αγοράστε μία Δωροεπιταγή. O Λογαριασμός μου · Αγορά Δωροεπιταγής. Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας.,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v4-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,sanahotels.com,Gift Voucher Card - EPIC SANA Marquês,https://www.sanahotels.com/en/hotel/epic-sana-marques/vouchers/sayanna-spa-gift-card/,Gift Voucher Card - EPIC SANA Marquês,100,4,GIFT VOUCHER SAYANNA WELLNESS & SPA. Offer a wellness experience to someone you love. And why not allow someone truly special to reach a state of pure ...,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\global-greece-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,sandboxsu.com,Audio Gift Card,https://sandboxsu.com/products/audio-gift-card?srsltid=AfmBOorWfdszl0Ss7GDDhbsztix3rB4l5_0xom-Jhz_Q_fHLppeckZVr,Audio Gift Card,100,1,"Audio Gift Card. Sale priceLE 85.00 Regular priceLE 100.00. Voice Your Love, and gift an audio card to keep forever! How does it work: 1. Once ...",data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,santorini.net,25-200 - Santorini Eshop,https://www.santorini.net/shop/gift-cards/gift-card-25/,Gift Card 25-200 - Santorini Eshop,100,5,Beauty & SkinCare · Gifts & Souvenirs · Home & Living · About Santorini ... Santorini eshop gift card 25-200 · Shop / Gift cards. Gift Card 25-200€. Eshop ...,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v3\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,santorinigreekgrill.com,Santorini Greek Grill Gift Cards,https://santorinigreekgrill.com/gift-cards,Santorini Greek Grill Gift Cards,100,1,Buy Santorini Greek Grill gift cards online. The perfect gift for any occasion. Send a gift card instantly to family or friends.,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv
REVIEW,plausible_giftcard_but_needs_human_check,santorinijewelry.shop,Shop,https://www.santorinijewelry.shop/products/gift-card?srsltid=AfmBOooEiOCKRZ6pZJGcDWNMF5aS2KPrsW_MSikQaKJhEYuBqvP8V08x,GIFT CARD,100,1,Refer to our Privacy Policy for more information. אשר דחה. תקריב. GIFT CARD. Santorini Jewelry. GIFT CARD. מחיר מבצע100.00 ₪. סכום המתנה:.,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\review-universe-v1\still-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,santorininapanee.com,Loyalty & Gift Cards,https://santorininapanee.com/loyalty-gift-card/?srsltid=AfmBOoqefjYcgZegjHNSV8RZ-TW_1P89wbvnL-sQI9U_40A5zqBPdm99,Loyalty & Gift Cards,100,3,how to purchase a gift card: You can purchase a Santorini Mediterranean Grill Gift Card either in-store or online. Simply choose the amount you'd like to load ...,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v1\still-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,santorinipizza.com,Santorini Pizza & Pasta Gift Cards,https://santorinipizza.com/gift-cards,Santorini Pizza & Pasta Gift Cards,100,1,"Give the gift of a delicious meal with our restaurant gift cards! Perfect for any occasion, our gift cards can be used for takeout or delivery. Gift Card Amount.",data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv
REVIEW,plausible_giftcard_but_needs_human_check,santorinirestaurantgrillbar.com.au,Santorini Restaurant Grill Bar,https://www.santorinirestaurantgrillbar.com.au/gift-vouchers,Santorini Restaurant Grill Bar - Gift vouchers,70,4,Santorini Restaurant Grill Bar ...,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v1\still-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,santorinizenspa.travelotopos.com,Surprise a friend with a Gift Card - Santorini Zen Spa,https://santorinizenspa.travelotopos.com/gift-vouchers,Surprise a friend with a Gift Card - Santorini Zen Spa,70,1,Back to: Santorini Zen Spa. Pick a date. Spa Services in Akrotiri. Aromatherapy Single massages in Akrotiri · Aromatherapy Massage Packages for Couples in ...,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\review-universe-v1\still-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,sanyamalta.com,Gift Cards - Sanya: Eco Spa,https://sanyamalta.com/gift-cards/,Gift Cards - Sanya: Eco Spa,100,4,"services (yoga, eco spa & treatments, clinic, health bar). You can purchase a gift card online here, or get a physical voucher from our Spa in Naxxar, Malta.",data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,saunainter.com,GIFT VOUCHER 1000 - Saunainter Latvia,https://www.saunainter.com/lv/de/geschenkidee/geschenkgutschein/gift-card-1000/,GIFT VOUCHER 1000 - Saunainter Latvia,100,1,"... lightingHARVIA Lighting · CARIITTI LIGHTING · Fiber ... GIFT VOUCHER 1000. Select gift card. Gift card value ... Greece, Greenland, Grenada, Guadeloupe, Guam ...",data\discovery\mega-harvest-v6\clean-v6\review.csv
REVIEW,plausible_giftcard_but_needs_human_check,sausalitoferry.com,Gift Card for Sausalito Ferry Co. Toy Store,https://www.sausalitoferry.com/products/gift-card,Gift Card for Sausalito Ferry Co. Toy Store,100,1,"Greece (EUR €) ... Sausalito Ferry gift card with $25 value featuring Golden Gate Bridge silhouette and ""Keep Sausalito.",data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv
REVIEW,plausible_giftcard_but_needs_human_check,savinskin.com,Gift Cards | SAVIN'SKIN | Romania's Clean Beauty Store,https://savinskin.com/collections/gift-cards?srsltid=AfmBOoonX72kelnEfhQUeu2R9_QYKySTJ9x3qtPdOzPuewxlWXa5Z-la,Gift Cards | SAVIN'SKIN | Romania's Clean Beauty Store,100,4,"Replacing traditional gifts, THE GIFT CARD is the perfect solution for allowing your loved ones to fully customize their routine and adjust it to their own ...",data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v2\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,scandichotels.com,Hotel Gift Cards,https://www.scandichotels.com/en/offers/gift-card,Hotel Gift Cards,100,4,Hotel gift card. Give a hotel stay including a delicious breakfast; Or a ... Denmark · Finland · Germany · Norway · Sweden. Order 10 or more gift cards. If you'd ...,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\global-greece-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,scarpa.com,Scarpa,https://scarpa.com/pages/e-gift-card-terms-conditions,E-Gift Card Terms & Conditions,100,5,"The E-Gift Card is an unnamed bearer gift voucher ... Keep in touch with fresh new releases, product try out tours and events, join our community of outdoor ...",data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v2\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,scrapsnpieces.gr,Δωροεπιταγή 20 Ευρώ,https://scrapsnpieces.gr/%CE%B4%CF%89%CF%81%CE%BF%CE%B5%CF%80%CE%B9%CF%84%CE%B1%CE%B3%CE%AE-20?srsltid=AfmBOoqyp4hMp4Iupb5DBia2mlB3e-8mmCDkytinj9xkVNpTxQG3uf8C,Δωροεπιταγή 20 Ευρώ,85,1,"Δωροεπιταγή 20 Ευρώ ... Κάντε ένα δώρο αξίας 20 ευρώ στους φίλους σας για να αγοράσουν ότι τους αρέσει, και στείλτε το κατ' ευθείαν στο email τους. Δες και αυτά.",data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv
REVIEW,plausible_giftcard_but_needs_human_check,scribd.com,Bodia Spa Gift Voucher Sale | PDF,https://www.scribd.com/document/963602296/Vouchers-Treatment-Massage-Bodia-Spa-Cambodia,Bodia Spa Gift Voucher Sale | PDF,80,1,Bodia Spa Gift Voucher Sale. Uploaded by. fmzmjjj49q. AI ... Bodia Spa Gift Voucher Sale. Uploaded by ... Corfu Spa Treatment Price List. 22 pages. Final ...,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv
REVIEW,plausible_giftcard_but_needs_human_check,secretgardenglass.fr,Gift Vouchers,https://www.secretgardenglass.fr/en/collections/gift-vouchers,Gift Vouchers,100,1,Greece EUR €; Hungary EUR €; Ireland EUR €; Italy EUR ... Secret Garden Gift Voucher for the online shop ...,data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,selecteyewear.com,Gift Card,https://selecteyewear.com/pages/gift-card?srsltid=AfmBOoqgicAT-zh04vnpIm6Jc0O1R1p0uG3AyEc7Lp0mge5AtOewB5fC,Gift Card,100,5,BERLIN EYEWEARMODO EYEWEARSAINT LAURENT EYEWEARTOM FORD EYEWEAR. BEST SELLERS ... Can I use the gift card on sale items? Yes! Gift cards can be used on ...,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,sendachoice.com,Netherlands Fashion Choice Gift Card,https://sendachoice.com/category-gift-cards/netherlands/fashion,Netherlands Fashion Choice Gift Card,100,4,"Dress your best every day. Covers Clothing, Footwear, Accessories. EUR (€). SendaChoice from €15–120 THE GIFT OF CHOICE NETHERLANDS FASHION CHOICE GIFT CARD ...",data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,sendvalu.com,Send Gift Cards to Greece Instantly,https://www.sendvalu.com/en/send-digital-gift-cards-to-greece,Send Gift Cards to Greece Instantly,100,1,"Easily transfer money or top up mobile phones to support and stay connected with loved ones. ... A gift card is more than a present, it's a way to show ...",data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,senserestaurants.com,SENSE Restaurant Gift Cards,https://www.senserestaurants.com/gift-cards/,SENSE Restaurant Gift Cards,100,7,"... Athens with breathtaking views of the Acropolis. Ideal for birthdays, anniversaries, corporate gifting or festive occasions, a SENSE Gift Card ... Hotel) T ...",data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,sephora.co.uk,Gift Cards | www.sephora.co.uk,https://www.sephora.co.uk/p/gift-cards?srsltid=AfmBOooqYHYQhkeNUYGzo11kFqNl02haTJO1nweM5iIUxWJJdALXpKw0,Gift Cards | www.sephora.co.uk,100,1,"www.sephora.co.uk - The Destination For Beauty. Cancel. Popular searches ... Can I buy a gift card with a discount?No, promotions or discounts are not ...",data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv
